exact_group_id,normalized_text,representative_comment_text,n_comments,n_unique_accounts,n_unique_videos,n_unique_brands,n_actor_types,actor_types,actor_pair_scope,accounts,platform_usernames,comment_ids,video_ids,video_urls,brands,hcc_ids,contains_community_actor,contains_mass_actor,contains_lcn_edge_account_pair,presentation_eligible
EXACT_GROUP_00673,real sih ini 🥰 (160),real sih ini 🥰 (160),3,3,3,3,2,Community Actor;Mass Actor,Community–Mass;Mass–Mass,MASS_2b8e895c2621;MASS_f78975baefe3;kulitglowing_ct49929,glowhunter_rr25898;kulitglowing_ct49929;testireal_rr26895,7291827364518291639A;7291827364518291865A;7291827364518291949A,7122773893844061466;7237379067773766917;7289028668863663365,https://www.tiktok.com/@nabellaolivia/video/7289028668863663365?_r=1&_t=ZS-977c7OOaZtJ;https://www.tiktok.com/@soufberry/video/7122773893844061466?_r=1&_t=ZS-9701Dc5EXB4;https://www.tiktok.com/@vivianmarguerre/video/7237379067773766917?_r=1&_t=ZS-9706fNQFwJ7,Azarine;Daviena;The Originote,17,True,True,False,True
EXACT_GROUP_00674,real sih ini! (160),real sih ini!! (160),3,3,3,2,1,Mass Actor,Mass–Mass,MASS_007741757a17;MASS_26722125cf75;MASS_53abddd5c218,glowingid_rr70761;kulitsehat_rr29159;skinlover_rr44220,7291827364518291675A;7291827364518291771A;7291827364518291785A,7167562475641048347;7357662447248968966;7507827983269350661,https://www.tiktok.com/@dewihanijayanti/video/7507827983269350661?_r=1&_t=ZS-9702OSYYkz4;https://www.tiktok.com/@notforsheil/video/7167562475641048347?_r=1&_t=ZS-977Ufvqeo8w;https://www.tiktok.com/@thisisalulaa/photo/7357662447248968966?_r=1&_t=ZS-970En9Gwumu,Daviena;Maryame,,False,True,False,True
EXACT_GROUP_00675,refliskin dok,refliskin dok,3,3,1,1,1,Mass Actor,Mass–Mass,MASS_0a4ef36b81b6;MASS_1732651eb61f;MASS_6860fcc66bc6,ayangnef;luluksoleha13;wiidyaihsan,7428497551777383173;7428582397102949126;7429221007012233992,7428436533981613318,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh,Maryame,,False,True,False,True
EXACT_GROUP_00676,reglow dok,reglow dok,2,2,1,1,1,Mass Actor,Mass–Mass,MASS_1689c97b21c8;MASS_8ef1e513974a,adiniyah3;ainun110523,7428442244322214661;7428496282689438471,7428436533981613318,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh,Maryame,,False,True,False,False
EXACT_GROUP_00677,rera beauty dok,rera beauty dok,2,2,1,1,1,Mass Actor,Mass–Mass,MASS_1d86aa7bbd71;MASS_e88023a1c159,nk_pisces;wojiaosyifa,7428905758791041799;7428974997338211077,7428436533981613318,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh,Maryame,,False,True,False,True
EXACT_GROUP_00678,review ini bikin makin yakin karena azarine ternyata cocok di aku,review ini bikin makin yakin karena azarine ternyata cocok di aku,10,10,5,1,1,Mass Actor,Mass–Mass,MASS_03f752607eb0;MASS_13630120f7c0;MASS_4cef1f8a8809;MASS_51eece7560a3;MASS_5476144d3fb1;MASS_6482d19d90a8;MASS_96d787479058;MASS_9e43400df721;MASS_b9fe1350e96e;MASS_e8332f3e2535,dearskin_pa00004;dearskin_pa00014;dearskin_pa00024;dearskin_pa00034;dearskin_pa00044;dearskin_pa00054;dearskin_pa00064;dearskin_pa00074;dearskin_pa00084;dearskin_pa00094,9182736451827361114A;9182736451827361125A;9182736451827361136A;9182736451827361147A;9182736451827361158A;9182736451827361169A;9182736451827361181A;9182736451827361192A;9182736451827361213A;9182736451827361224A,7185096421220158747;7237379067773766917;7313383346447322373;7327630114282573061;7586827398084136200,https://www.tiktok.com/@afikarrhnur/video/7327630114282573061?_r=1&_t=ZS-977QMH6uaMn;https://www.tiktok.com/@ansyashine/video/7313383346447322373?_r=1&_t=ZS-97070Klua9J;https://www.tiktok.com/@fvajar_/video/7185096421220158747?_r=1&_t=ZS-97075OonDV3;https://www.tiktok.com/@skinby_sindy/video/7586827398084136200?_r=1&_t=ZS-9706sCoYVV3;https://www.tiktok.com/@vivianmarguerre/video/7237379067773766917?_r=1&_t=ZS-9706fNQFwJ7,Azarine,,False,True,False,True
EXACT_GROUP_00679,review ini bikin makin yakin karena daviena ternyata cocok di aku,review ini bikin makin yakin karena daviena ternyata cocok di aku,26,26,10,1,1,Mass Actor,Mass–Mass,MASS_06e116021f14;MASS_121b8984f355;MASS_1241d1a41c73;MASS_1f932bbb0142;MASS_2141df9a296b;MASS_24a7d7e1ae56;MASS_26e08df1b8b1;MASS_3566908e0897;MASS_441343beeb95;MASS_4a2bbad5744f;MASS_4f3f6619e983;MASS_4f9aa08a8ffb;...(+14),dearskin_pa00104;dearskin_pa00114;dearskin_pa00124;dearskin_pa00134;dearskin_pa00144;dearskin_pa00154;dearskin_pa00164;dearskin_pa00174;dearskin_pa00184;dearskin_pa00194;dearskin_pa00204;dearskin_pa00214;...(+14),9182736451827361235A;9182736451827361246A;9182736451827361257A;9182736451827361268A;9182736451827361279A;9182736451827361291A;9182736451827361312A;9182736451827361323A;9182736451827361334A;9182736451827361345A;9182736451827361356A;9182736451827361367A;...(+14),7284446766534102277;7289028668863663365;7312025661835578629;7313744314927041797;7340938843190725893;7357662447248968966;7376604456818920709;7378347819268082950;7389110955214490886;7418812570569641221,https://www.tiktok.com/@adilana.na/video/7313744314927041797?_r=1&_t=ZS-9707RUeyEm9;https://www.tiktok.com/@daviena_dvn/video/7389110955214490886?_r=1&_t=ZS-9707GPqX4Ub;https://www.tiktok.com/@faniabsaa/video/7284446766534102277?_r=1&_t=ZS-9707DfFuSW1;https://www.tiktok.com/@iketiaaa/video/7418812570569641221?_r=1&_t=ZS-9707LeDmYUr;https://www.tiktok.com/@irnaayu27/video/7376604456818920709?_r=1&_t=ZS-977bv4gpWsb;...(+5),Daviena,,False,True,False,True
EXACT_GROUP_00680,review ini bikin makin yakin karena davina ternyata cocok di aku,review ini bikin makin yakin karena davina ternyata cocok di aku,23,23,2,1,1,Mass Actor,Mass–Mass,MASS_32dae7657ab4;MASS_3d11dbe77f7f;MASS_4355fa407710;MASS_4b6a7d7ddfc3;MASS_4d85ce6530b5;MASS_52738c7496e5;MASS_6200fe2cbcee;MASS_67abdde587b2;MASS_68bfb0b55019;MASS_69cbb225bf51;MASS_6d18f75204c7;MASS_7de374b1145d;...(+11),dearskin_pa00364;dearskin_pa00374;dearskin_pa00384;dearskin_pa00394;dearskin_pa00404;dearskin_pa00414;dearskin_pa00424;dearskin_pa00434;dearskin_pa00444;dearskin_pa00454;dearskin_pa00464;dearskin_pa00474;...(+11),9182736451827361554A;9182736451827361565A;9182736451827361576A;9182736451827361587A;9182736451827361598A;9182736451827361619A;9182736451827361631A;9182736451827361642A;9182736451827361653A;9182736451827361664A;9182736451827361675A;9182736451827361686A;...(+11),7421104723333483782;7596239649517899016,https://www.tiktok.com/@melvinahusyanti96/photo/7596239649517899016?_r=1&_t=ZS-978hb5OS1Tz;https://www.tiktok.com/@yulyadew123/video/7421104723333483782?_r=1&_t=ZS-978hae1IR2W,Daviena,,False,True,False,True
EXACT_GROUP_00681,review ini bikin makin yakin karena maryame ternyata cocok di aku,review ini bikin makin yakin karena maryame ternyata cocok di aku,71,71,15,1,1,Mass Actor,Mass–Mass,MASS_01b9e89bfa82;MASS_02014510b941;MASS_061e46cc2247;MASS_09fc05026433;MASS_0eb6b7e9d33d;MASS_1d3ae994daa7;MASS_1e4290b906e1;MASS_2487061ee41d;MASS_24e1f4614cc0;MASS_2589478e79e2;MASS_2c3f9a4d0b10;MASS_2cc466d88453;...(+59),..ftr8;.ang_el4_n;.cloud_25;.hahahihi1_;.lucky_b;.ndrana06;.pirs_;.sayang995;.toriq044;.zzahrah1;_17babyaries;___chocop1e;...(+59),9182736451827361839A;9182736451827361851A;9182736451827361862A;9182736451827361873A;9182736451827361884A;9182736451827361895A;9182736451827361916A;9182736451827361927A;9182736451827361938A;9182736451827361949A;9182736451827361961A;9182736451827361972A;...(+59),7262186413284822277;7279666593129434374;7361323225038540037;7385065641595653382;7401739344085585158;7418514646698642693;7421364555957275910;7424146834534239493;7428436533981613318;7429265515434036485;7429636271552728326;7430007251076697350;...(+3),https://www.tiktok.com/@deswitatata2/video/7262186413284822277?_r=1&_t=ZS-97027ztq3fT;https://www.tiktok.com/@deswitatata2/video/7279666593129434374?_r=1&_t=ZS-9702EZVUuGo;https://www.tiktok.com/@dewihanijayanti/video/7401739344085585158?_r=1&_t=ZS-977UnQIjZqs;https://www.tiktok.com/@dewihanijayanti/video/7472351771025755410?_r=1&_t=ZS-9702VldBrPj;https://www.tiktok.com/@dewihanijayanti/video/7507827983269350661?_r=1&_t=ZS-9702OSYYkz4;...(+10),Maryame,,False,True,False,True
EXACT_GROUP_00682,review ini bikin makin yakin karena originote ternyata cocok di aku,review ini bikin makin yakin karena originote ternyata cocok di aku,19,19,11,1,1,Mass Actor,Mass–Mass,MASS_07bbb648ed62;MASS_0dee1d97071a;MASS_1076feb8a109;MASS_1abe614fa244;MASS_3653a0193c98;MASS_4327adbd1965;MASS_5bb18033c9dc;MASS_600017b116cb;MASS_6c7a7c41b5ef;MASS_82918e6ed0ba;MASS_a650b7171b18;MASS_a666395a3e0f;...(+7),_arinaisasalsabila;_ayukamil;_bikerstrip;_calon_om_;_ciiiiiiiiiii14;_de_dycull_elbarca;_dianaaa.4;_embul4;_febifebriana;_geminigurl29_;_hildadwifa;_imong;...(+7),9182736451827362818A;9182736451827362829A;9182736451827362841A;9182736451827362852A;9182736451827362863A;9182736451827362874A;9182736451827362885A;9182736451827362896A;9182736451827362917A;9182736451827362928A;9182736451827362939A;9182736451827362951A;...(+7),7122773893844061466;7129446710400601371;7145783136914296090;7188119070884056347;7194330759329631514;7208499827234131226;7235406683676167430;7242204399928593669;7258280563352587526;7306081689422351622;7314309007341063429,https://www.tiktok.com/@cellynstore_/video/7235406683676167430?_r=1&_t=ZS-9701gToMRNv;https://www.tiktok.com/@dicannnns/video/7194330759329631514?_r=1&_t=ZS-9701cuVmRfz;https://www.tiktok.com/@dww.srtk/video/7306081689422351622?_r=1&_t=ZS-9701GJQuJW6;https://www.tiktok.com/@glowupyuk34/video/7208499827234131226?_r=1&_t=ZS-9701i7ODr2A;https://www.tiktok.com/@janeabys/video/7145783136914296090?_r=1&_t=ZS-9701M6biY9Y;...(+6),The Originote,,False,True,False,True
EXACT_GROUP_00683,"review jujur azarine retinol: enak dipakai, gampang nyerep, gak ada bau aneh","review jujur azarine retinol: enak dipakai, gampang nyerep, gak ada bau aneh",2,2,2,1,1,Community Actor,Community–Community,produkjujur_r3c00m01x6024;skinreview_r3c04m03x3054,produkjujur_r3c00m01x6024;skinreview_r3c04m03x3054,4993515139105010324;6883427520090806175,7313383346447322373;7586827398084136200,https://www.tiktok.com/@ansyashine/video/7313383346447322373?_r=1&_t=ZS-97070Klua9J;https://www.tiktok.com/@skinby_sindy/video/7586827398084136200?_r=1&_t=ZS-9706sCoYVV3,Azarine,181;204,True,False,False,True
EXACT_GROUP_00684,"review jujur maryame niacinamide: enak dipakai, gampang nyerep, gak ada bau aneh","review jujur maryame niacinamide: enak dipakai, gampang nyerep, gak ada bau aneh",8,8,5,1,1,Community Actor,Community–Community,glowcheck_r3c10m04x9521;glowdiary_r3c03m00x2631;glowdiary_r3c03m01x2588;glowdiary_r3c03m04x6886;glowdiary_r3c03m05x9471;ulasankilat_r3c07m01x9795;ulasankilat_r3c07m02x4325;ulasankilat_r3c07m03x2101,glowcheck_r3c10m04x9521;glowdiary_r3c03m00x2631;glowdiary_r3c03m01x2588;glowdiary_r3c03m04x6886;glowdiary_r3c03m05x9471;ulasankilat_r3c07m01x9795;ulasankilat_r3c07m02x4325;ulasankilat_r3c07m03x2101,1224785975196599332;1686816525340784266;3631358681663115577;4748031565622572824;8522517667626772880;8620176340707659226;8698858705889687465;9298434582043657113,7167562475641048347;7312632181094894854;7429265515434036485;7429636271552728326;7523137946246008069,https://www.tiktok.com/@maryame.official/video/7312632181094894854?_r=1&_t=ZS-9702LpeW22k;https://www.tiktok.com/@maryame.official/video/7429636271552728326?_r=1&_t=ZS-977Uh8qlFYI;https://www.tiktok.com/@maryame.official/video/7523137946246008069?_r=1&_t=ZS-97029nEoy2h;https://www.tiktok.com/@notforsheil/video/7167562475641048347?_r=1&_t=ZS-977Ufvqeo8w;https://www.tiktok.com/@rikut02/video/7429265515434036485?_r=1&_t=ZS-97026zwQb3A,Maryame,112;113;206,True,False,False,True
EXACT_GROUP_00685,"review jujur originote niacinamide: enak dipakai, gampang nyerep, gak ada bau aneh","review jujur originote niacinamide: enak dipakai, gampang nyerep, gak ada bau aneh",4,4,4,1,1,Community Actor,Community–Community,cantiknyata_r3c06m01x3833;cantiknyata_r3c06m02x7276;testiaman_r3c02m02x2716;testiaman_r3c02m04x8847,cantiknyata_r3c06m01x3833;cantiknyata_r3c06m02x7276;testiaman_r3c02m02x2716;testiaman_r3c02m04x8847,1719902422483895875;3161983647287578588;5682544942675878369;6438911250169279417,7122773893844061466;7235406683676167430;7314309007341063429;7459337971108515090,https://www.tiktok.com/@cellynstore_/video/7235406683676167430?_r=1&_t=ZS-9701gToMRNv;https://www.tiktok.com/@racunwithdivani/video/7314309007341063429?_r=1&_t=ZS-9701OFzBfQA;https://www.tiktok.com/@soufberry/video/7122773893844061466?_r=1&_t=ZS-9701Dc5EXB4;https://www.tiktok.com/@theoriginote/video/7459337971108515090?_r=1&_t=ZS-977U9ZHP2SG,The Originote,205;99,True,False,False,True
EXACT_GROUP_00686,review ls skincare dok,review Ls skincare dok,2,2,1,1,1,Mass Actor,Mass–Mass,MASS_13d15580f96d;MASS_bafb5557cfcf,achachaaem;nanaaaaaaaaaaaddd,7428517662064395026;7431908670910677765,7428436533981613318,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh,Maryame,,False,True,False,True
EXACT_GROUP_00687,rk glow dok,RK Glow dok,2,2,1,1,1,Mass Actor,Mass–Mass,MASS_739ca1162930;MASS_8e18f859dc27,mustifaifa123;renaloveress696,7428430051413459717;7428815002112787205,7428436533981613318,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh,Maryame,,False,True,False,False
EXACT_GROUP_00688,rynbee dok,rynbee dok,3,3,1,1,1,Mass Actor,Mass–Mass,MASS_072eca4943d7;MASS_1452c15c03e9;MASS_22cb607aa37c,ayism_;ig.nore2;selvicans013,7428462968436376325;7428531090664473345;7428780346299417362,7428436533981613318,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh,Maryame,,False,True,False,True
EXACT_GROUP_00689,sama,sama,14,14,10,4,1,Mass Actor,Mass–Mass,MASS_10b85f9b4ded;MASS_187537560b32;MASS_1c8cdc3f51aa;MASS_1cdab5177ab5;MASS_2448f13ed4fc;MASS_251e7993742c;MASS_4c05cf3a2cf9;MASS_69fb8ef80788;MASS_7d87b69ed2ba;MASS_8149f37a7487;MASS_8b6d03f3e506;MASS_c1c18d060c9c;...(+2),apriliaazzahra144;bundanaratsa;chizu_tar0;evimarlita8;lidanfrh18;lynnnnnnnnnnn8;mamiyasmin24;naonwae186;nowne25;perindusurga328;putri.utami47;taamycamaadhika;...(+2),7203718784850592538;7218101413368120069;7259685645600785157;7341027458844295942;7422608299932500742;7422678760380154629;7422782270140547845;7422820918952755974;7429671443086967558;7430268795019772678;7529513825076593415;7550945854271865608;...(+2),7129446710400601371;7145783136914296090;7242204399928593669;7270117302614478086;7340938843190725893;7421104723333483782;7429265515434036485;7429636271552728326;7472351771025755410;7523137946246008069,https://www.tiktok.com/@asabelavvv/video/7270117302614478086?_r=1&_t=ZS-9706u4RZCe9;https://www.tiktok.com/@dewihanijayanti/video/7472351771025755410?_r=1&_t=ZS-9702VldBrPj;https://www.tiktok.com/@janeabys/video/7145783136914296090?_r=1&_t=ZS-9701M6biY9Y;https://www.tiktok.com/@juliadoang08/video/7340938843190725893?_r=1&_t=ZS-970Ev8Asl4Z;https://www.tiktok.com/@maryame.official/video/7429636271552728326?_r=1&_t=ZS-977Uh8qlFYI;...(+5),Azarine;Daviena;Maryame;The Originote,,False,True,False,True
EXACT_GROUP_00690,sama ka,sama ka,2,2,2,2,1,Mass Actor,Mass–Mass,MASS_035d4f71a147;MASS_a7527de906e8,hilwaaa_01;wiwitmaharanih_mua,7334506102836495110;7482728518896993040,7279666593129434374;7284446766534102277,https://www.tiktok.com/@deswitatata2/video/7279666593129434374?_r=1&_t=ZS-9702EZVUuGo;https://www.tiktok.com/@faniabsaa/video/7284446766534102277?_r=1&_t=ZS-9707DfFuSW1,Daviena;Maryame,,False,True,False,False
EXACT_GROUP_00691,sama kak,sama kak,8,8,7,2,1,Mass Actor,Mass–Mass,MASS_7625d4ab6d91;MASS_8b507b6dad5f;MASS_988117c817a4;MASS_b22f79562aa0;MASS_b588a3765b3b;MASS_ebc1c27f7bb1;MASS_f67f4b641aa6;MASS_fb918317ac09,andienyuuna05;ayyu_26;ibad.darussalam;nissa_baim;noer5994;rohmatulawaliyah915gmail;sitifauziyah211;zeefianii,7291803202680800005;7400205064524989189;7421340818563285765;7422257612379161350;7423636482524562181;7429936390341133062;7433805564620407570;7448123697732911880,7262186413284822277;7289028668863663365;7385065641595653382;7421104723333483782;7421835937988070662;7428436533981613318;7429265515434036485,https://www.tiktok.com/@deswitatata2/video/7262186413284822277?_r=1&_t=ZS-97027ztq3fT;https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh;https://www.tiktok.com/@maryame.official/video/7421835937988070662?_r=1&_t=ZS-9702TytN66E;https://www.tiktok.com/@mayhapid2/video/7385065641595653382?_r=1&_t=ZS-9702NL74eSm;https://www.tiktok.com/@nabellaolivia/video/7289028668863663365?_r=1&_t=ZS-977c7OOaZtJ;...(+2),Daviena;Maryame,,False,True,False,True
EXACT_GROUP_00692,"sama nih pengalamannya, worth to try emang","sama nih pengalamannya, worth to try emang",10,10,9,4,1,Community Actor,Community–Community,beautyfess_r3c05m01x4347;beautyfess_r3c05m03x8357;glowdiary_r3c03m02x1592;glowdiary_r3c03m05x9471;kulitkece_r3c01m04x8079;produkjujur_r3c00m01x6024;racikcantik_r3c08m01x2011;racikcantik_r3c08m02x8325;reviewpedas_r3c09m02x6779;ulasankilat_r3c07m03x2101,beautyfess_r3c05m01x4347;beautyfess_r3c05m03x8357;glowdiary_r3c03m02x1592;glowdiary_r3c03m05x9471;kulitkece_r3c01m04x8079;produkjujur_r3c00m01x6024;racikcantik_r3c08m01x2011;racikcantik_r3c08m02x8325;reviewpedas_r3c09m02x6779;ulasankilat_r3c07m03x2101,1044492788336991746;2428129315745112381;2458003915123109825;2560957436367930030;3886589000602565696;4249726145288410455;7205114960309395663;7858124227134670168;9176432356434458684;9950127504190212978,7242204399928593669;7289028668863663365;7291631421565832453;7313744314927041797;7378347819268082950;7418812570569641221;7429636271552728326;7523137946246008069;7586827398084136200,https://www.tiktok.com/@adilana.na/video/7313744314927041797?_r=1&_t=ZS-9707RUeyEm9;https://www.tiktok.com/@adiliarizqa/video/7291631421565832453?_r=1&_t=ZS-977cAvZAxaj;https://www.tiktok.com/@iketiaaa/video/7418812570569641221?_r=1&_t=ZS-9707LeDmYUr;https://www.tiktok.com/@irnaayu27/video/7378347819268082950?_r=1&_t=ZS-977bzKce12X;https://www.tiktok.com/@maryame.official/video/7429636271552728326?_r=1&_t=ZS-977Uh8qlFYI;...(+4),Azarine;Daviena;Maryame;The Originote,113;169;181;182;193;206;40,True,False,False,True
EXACT_GROUP_00693,sama2 kak semangat (160),sama2 kak semangat (160),2,2,2,2,2,Community Actor;Mass Actor,Community–Mass,MASS_25769216e0ea;skinclub_rr74871,kulitsehat_rr94984;skinclub_rr74871,7291827364518291629A;7291827364518291914A,7188119070884056347;7389110955214490886,https://www.tiktok.com/@daviena_dvn/video/7389110955214490886?_r=1&_t=ZS-9707GPqX4Ub;https://www.tiktok.com/@theoriginote/video/7188119070884056347?_r=1&_t=ZS-9701SLa3cpE,Daviena;The Originote,58,True,True,False,True
EXACT_GROUP_00694,sama2 kak semangat btw (160),sama2 kak semangat btw (160),4,4,4,3,2,Community Actor;Mass Actor,Community–Mass;Mass–Mass,MASS_5fc373544aca;MASS_84cac12de289;MASS_89d3eeceb4a6;glowup_rr94183,beautyaddict_rr30107;glowup_rr94183;kulitcerah_rr68666;racun_rr98889,7291827364518291626A;7291827364518291657A;7291827364518291834A;7291827364518291986A,7194330759329631514;7208499827234131226;7270117302614478086;7389110955214490886,https://www.tiktok.com/@asabelavvv/video/7270117302614478086?_r=1&_t=ZS-9706u4RZCe9;https://www.tiktok.com/@daviena_dvn/video/7389110955214490886?_r=1&_t=ZS-9707GPqX4Ub;https://www.tiktok.com/@dicannnns/video/7194330759329631514?_r=1&_t=ZS-9701cuVmRfz;https://www.tiktok.com/@glowupyuk34/video/7208499827234131226?_r=1&_t=ZS-9701i7ODr2A,Azarine;Daviena;The Originote,52,True,True,False,True
EXACT_GROUP_00695,sama2 kak semangat 🔥 (160),sama2 kak semangat 🔥 (160),2,2,2,1,1,Mass Actor,Mass–Mass,MASS_6a1b5328fea6;MASS_8562beccb093,cantik_ip3572;skinclub_rr18264,7291827364518291727A;7291827364518291957A,7284446766534102277;7421104723333483782,https://www.tiktok.com/@faniabsaa/video/7284446766534102277?_r=1&_t=ZS-9707DfFuSW1;https://www.tiktok.com/@yulyadew123/video/7421104723333483782?_r=1&_t=ZS-978hae1IR2W,Daviena,,False,True,False,True
EXACT_GROUP_00696,sama2 kak semangat 😍 (160),sama2 kak semangat 😍 (160),2,2,1,1,1,Mass Actor,Mass–Mass,MASS_d5719b37bb55;MASS_f3edc4d2c760,beautyaddict_rr98570;skincare_rr73971,7291827364518291584A;7291827364518291944A,7418812570569641221,https://www.tiktok.com/@iketiaaa/video/7418812570569641221?_r=1&_t=ZS-9707LeDmYUr,Daviena,,False,True,False,True
EXACT_GROUP_00697,sama2 kak semangat 🙏 (160),sama2 kak semangat 🙏 (160),2,2,2,2,2,Community Actor;Mass Actor,Community–Mass,MASS_4d5f5fc1ca11;glowingid_rr53578,glowingid_rr53578;kulitsehat_cp1255,7291827364518291869A;7291827364518291897A,7188119070884056347;7523137946246008069,https://www.tiktok.com/@maryame.official/video/7523137946246008069?_r=1&_t=ZS-97029nEoy2h;https://www.tiktok.com/@theoriginote/video/7188119070884056347?_r=1&_t=ZS-9701SLa3cpE,Maryame;The Originote,62,True,True,False,True
EXACT_GROUP_00698,sama2 kak semangat 🥰 (160),sama2 kak semangat 🥰 (160),2,2,2,2,2,Community Actor;Mass Actor,Community–Mass,MASS_84cac12de289;kulitcerah_rr59853,kulitcerah_rr59853;racun_rr98889,7291827364518291622A;7291827364518291878A,7242204399928593669;7319688011891936517,https://www.tiktok.com/@namicwn_/video/7242204399928593669?_r=1&_t=ZS-9701v2mMfZa;https://www.tiktok.com/@orinagista13/video/7319688011891936517?_r=1&_t=ZS-977cBAtDHkH,Daviena;The Originote,58,True,True,False,True
