group_rank,cluster_id,n_comments,n_accounts,n_videos,n_brands,n_pair_edges_observed,possible_pair_count,edge_density,min_pair_similarity,mean_pair_similarity,max_pair_similarity,cluster_cohesion,cluster_quality_flag,generic_comment_share,very_short_comment_share,similarity_categories,primary_similarity_category,actor_pair_types,actor_types,network_positions,brands,video_ids,video_urls,hcc_ids,representative_comment_texts,dominant_normalized_texts,contains_community_actor,contains_mass_actor,contains_individual_actor,contains_community_mass_lcn_edge,contains_pre_lcn_multi_evidence,presentation_eligible,screenshot_eligible,screenshot_priority_score
19,SIM_CLUSTER_00038,40,36,29,4,346,780,0.44359,0.8526081663669942,0.9303597966538741,1.0,0.8526081663669942,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,0.0,0.0,EXACT_DUPLICATE;NEAR_EXACT;HIGH_SIMILARITY,EXACT_DUPLICATE,Community–Community;Community–Mass;Mass–Mass,Community Actor;Mass Actor,HCC;LCN Non-HCC,Azarine;Daviena;Maryame;The Originote,7122773893844061466;7129446710400601371;7145783136914296090;7167562475641048347;7182401543491128602;7194330759329631514;7208499827234131226;7222981366173011226;7235406683676167430;7242204399928593669;7258280563352587526;7262186413284822277;...(+17),https://www.tiktok.com/@adilana.na/video/7313744314927041797?_r=1&_t=ZS-9707RUeyEm9;https://www.tiktok.com/@asabelavvv/video/7270117302614478086?_r=1&_t=ZS-9706u4RZCe9;https://www.tiktok.com/@cellynstore_/video/7235406683676167430?_r=1&_t=ZS-9701gToMRNv;https://www.tiktok.com/@deswitatata2/video/7262186413284822277?_r=1&_t=ZS-97027ztq3fT;https://www.tiktok.com/@deswitatata2/video/7279666593129434374?_r=1&_t=ZS-9702EZVUuGo;...(+24),133;34;47;62,iyaa sama disini jg gtu beneran (160) || iyaa sama disini jg gtu 🥰 (160) || iyaa sama disini jg gtu 😊 (160) || iyaa sama disini jg gtu 😍 (160),iyaa sama disini jg gtu beneran (160) || iyaa sama disini jg gtu 🥰 (160) || iyaa sama disini jg gtu 😊 (160) || iyaa sama disini jg gtu 😍 (160),True,True,False,False,False,True,True,10.311517
20,SIM_CLUSTER_00042,37,35,27,4,293,666,0.43994,0.8511706398539692,0.9162139851605672,1.0,0.8511706398539692,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,0.0,0.0,EXACT_DUPLICATE;NEAR_EXACT;HIGH_SIMILARITY,EXACT_DUPLICATE,Community–Community;Community–Mass;Mass–Mass,Community Actor;Mass Actor,HCC;LCN Non-HCC,Azarine;Daviena;Maryame;The Originote,7122773893844061466;7194330759329631514;7208499827234131226;7222981366173011226;7235406683676167430;7237379067773766917;7279666593129434374;7289028668863663365;7291631421565832453;7312632181094894854;7319688011891936517;7340938843190725893;...(+15),https://www.tiktok.com/@adiliarizqa/video/7291631421565832453?_r=1&_t=ZS-977cAvZAxaj;https://www.tiktok.com/@cellynstore_/video/7235406683676167430?_r=1&_t=ZS-9701gToMRNv;https://www.tiktok.com/@deswitatata2/video/7279666593129434374?_r=1&_t=ZS-9702EZVUuGo;https://www.tiktok.com/@dewihanijayanti/video/7401739344085585158?_r=1&_t=ZS-977UnQIjZqs;https://www.tiktok.com/@dewihanijayanti/video/7472351771025755410?_r=1&_t=ZS-9702VldBrPj;...(+22),133;17;34;58,"iya kak bener, worth it!! (160) || iya kak bener, worth it 😍 (160) || iya kak bener, worth it 🥰 (160) || iya kak bener, worth it 🔥 (160)","iya kak bener, worth it! (160) || iya kak bener, worth it 😍 (160) || iya kak bener, worth it 🥰 (160) || iya kak bener, worth it 🔥 (160)",True,True,False,False,False,True,True,10.249621
21,SIM_CLUSTER_00040,37,33,25,4,417,666,0.626126,0.853654993210329,0.918190430488351,1.0,0.853654993210329,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,0.0,0.0,EXACT_DUPLICATE;NEAR_EXACT;HIGH_SIMILARITY,EXACT_DUPLICATE,Community–Mass;Mass–Mass,Community Actor;Mass Actor,HCC;LCN Non-HCC,Azarine;Daviena;Maryame;The Originote,7122773893844061466;7129446710400601371;7167562475641048347;7188119070884056347;7194330759329631514;7262186413284822277;7279666593129434374;7284446766534102277;7289028668863663365;7291631421565832453;7312025661835578629;7312632181094894854;...(+13),https://www.tiktok.com/@adilana.na/video/7313744314927041797?_r=1&_t=ZS-9707RUeyEm9;https://www.tiktok.com/@adiliarizqa/video/7291631421565832453?_r=1&_t=ZS-977cAvZAxaj;https://www.tiktok.com/@afikarrhnur/video/7327630114282573061?_r=1&_t=ZS-977QMH6uaMn;https://www.tiktok.com/@deswitatata2/video/7262186413284822277?_r=1&_t=ZS-97027ztq3fT;https://www.tiktok.com/@deswitatata2/video/7279666593129434374?_r=1&_t=ZS-9702EZVUuGo;...(+20),184,bener bgt kak setuju 🔥 (160) || bener bgt kak setuju 😊 (160) || bener bgt kak setuju 🥰 (160) || bener bgt kak setuju 🙏 (160),bener bgt kak setuju 🔥 (160) || bener bgt kak setuju 😊 (160) || bener bgt kak setuju 🥰 (160) || bener bgt kak setuju 🙏 (160),True,True,False,False,False,True,True,10.155409
22,SIM_CLUSTER_00033,43,43,13,3,544,903,0.602436,0.8510677573104446,0.9121735799871229,1.0,0.8510677573104446,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,0.0,0.023256,EXACT_DUPLICATE;NEAR_EXACT;HIGH_SIMILARITY,EXACT_DUPLICATE,Community–Mass;Mass–Mass,Community Actor;Mass Actor,HCC;LCN Non-HCC;Outside LCN,Daviena;Maryame;The Originote,7167562475641048347;7182401543491128602;7194330759329631514;7312025661835578629;7314309007341063429;7361323225038540037;7363584993148357894;7385065641595653382;7401739344085585158;7418514646698642693;7429265515434036485;7429636271552728326;...(+1),https://www.tiktok.com/@dewihanijayanti/video/7401739344085585158?_r=1&_t=ZS-977UnQIjZqs;https://www.tiktok.com/@dewihanijayanti/video/7472351771025755410?_r=1&_t=ZS-9702VldBrPj;https://www.tiktok.com/@dicannnns/video/7194330759329631514?_r=1&_t=ZS-9701cuVmRfz;https://www.tiktok.com/@maharajasp8/video/7312025661835578629?_r=1&_t=ZS-9707B1CL1aS;https://www.tiktok.com/@maryame.official/video/7429636271552728326?_r=1&_t=ZS-977Uh8qlFYI;...(+8),17,berapa harga nya kk || harga berapa kak || berapa harga nya || harga nya berapa teh,berapa harga nya kk || harga berapa kak || harga nya berapa teh || berapa harga nya kak,True,True,False,False,False,True,True,10.103718
23,SIM_CLUSTER_00048,32,29,28,4,258,496,0.520161,0.8504559092065387,0.9260003549927655,1.0,0.8504559092065387,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,0.0,0.0,EXACT_DUPLICATE;NEAR_EXACT;HIGH_SIMILARITY,EXACT_DUPLICATE,Community–Community;Community–Mass;Mass–Mass,Community Actor;Mass Actor,HCC;LCN Non-HCC,Azarine;Daviena;Maryame;The Originote,7129446710400601371;7145783136914296090;7182401543491128602;7185096421220158747;7194330759329631514;7222981366173011226;7235406683676167430;7242204399928593669;7258280563352587526;7270117302614478086;7289028668863663365;7306081689422351622;...(+16),https://www.tiktok.com/@afikarrhnur/video/7327630114282573061?_r=1&_t=ZS-977QMH6uaMn;https://www.tiktok.com/@ansyashine/video/7313383346447322373?_r=1&_t=ZS-97070Klua9J;https://www.tiktok.com/@asabelavvv/video/7270117302614478086?_r=1&_t=ZS-9706u4RZCe9;https://www.tiktok.com/@cellynstore_/video/7235406683676167430?_r=1&_t=ZS-9701gToMRNv;https://www.tiktok.com/@dewihanijayanti/video/7401739344085585158?_r=1&_t=ZS-977UnQIjZqs;...(+23),47;52,setuju!! worth it bgt 😍 (160) || setuju!! worth it bgt 🙏 (160) || setuju!! worth it bgt ✨ (160) || setuju!! worth it bgt 😊 (160),setuju! worth it bgt 😍 (160) || setuju! worth it bgt 🙏 (160) || setuju! worth it bgt ✨ (160) || setuju! worth it bgt 😊 (160),True,True,False,False,False,True,True,10.084845
24,SIM_CLUSTER_00030,48,44,11,2,329,1128,0.291667,0.8505201295997558,0.9116632733624268,1.0,0.8505201295997558,LARGE_LOW_INFORMATION_CLUSTER,0.0,0.541667,EXACT_DUPLICATE;NEAR_EXACT;HIGH_SIMILARITY,EXACT_DUPLICATE,Mass–Mass,Mass Actor,LCN Non-HCC;Outside LCN,Daviena;Maryame,7262186413284822277;7279666593129434374;7312632181094894854;7313744314927041797;7340938843190725893;7378347819268082950;7418812570569641221;7424146834534239493;7429265515434036485;7429636271552728326;7430007251076697350,https://www.tiktok.com/@adilana.na/video/7313744314927041797?_r=1&_t=ZS-9707RUeyEm9;https://www.tiktok.com/@deswitatata2/video/7262186413284822277?_r=1&_t=ZS-97027ztq3fT;https://www.tiktok.com/@deswitatata2/video/7279666593129434374?_r=1&_t=ZS-9702EZVUuGo;https://www.tiktok.com/@iketiaaa/video/7418812570569641221?_r=1&_t=ZS-9707LeDmYUr;https://www.tiktok.com/@irnaayu27/video/7378347819268082950?_r=1&_t=ZS-977bzKce12X;...(+6),,masih || masih kak || masih kk || masih ada ga ka,masih || masih kak || masih ada kak || masih kk,False,True,False,False,False,True,True,10.049116
25,SIM_CLUSTER_00047,32,29,26,4,403,496,0.8125,0.8522911012778441,0.9215215600141976,1.0,0.8522911012778441,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,0.0,0.0,EXACT_DUPLICATE;NEAR_EXACT;HIGH_SIMILARITY,EXACT_DUPLICATE,Community–Community;Community–Mass;Mass–Mass,Community Actor;Mass Actor,HCC;LCN Non-HCC,Azarine;Daviena;Maryame;The Originote,7167562475641048347;7182401543491128602;7185096421220158747;7208499827234131226;7242204399928593669;7262186413284822277;7270117302614478086;7284446766534102277;7291631421565832453;7312025661835578629;7313383346447322373;7313744314927041797;...(+14),https://www.tiktok.com/@adilana.na/video/7313744314927041797?_r=1&_t=ZS-9707RUeyEm9;https://www.tiktok.com/@adiliarizqa/video/7291631421565832453?_r=1&_t=ZS-977cAvZAxaj;https://www.tiktok.com/@ansyashine/video/7313383346447322373?_r=1&_t=ZS-97070Klua9J;https://www.tiktok.com/@asabelavvv/video/7270117302614478086?_r=1&_t=ZS-9706u4RZCe9;https://www.tiktok.com/@daviena_dvn/video/7389110955214490886?_r=1&_t=ZS-9707GPqX4Ub;...(+21),133;17;52,"iya bener, aku jg ngerasain 😍 (160) || iya bener, aku jg ngerasain ✨ (160) || iya bener, aku jg ngerasain btw (160) || iya bener, aku jg ngerasain 🙏 (160)","iya bener, aku jg ngerasain 😍 (160) || iya bener, aku jg ngerasain ✨ (160) || iya bener, aku jg ngerasain btw (160) || iya bener, aku jg ngerasain 🙏 (160)",True,True,False,False,False,True,True,10.049116
26,SIM_CLUSTER_00051,31,31,22,4,374,465,0.804301,0.8549696952155375,0.9078534630624299,1.0,0.8549696952155375,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,0.0,0.0,EXACT_DUPLICATE;NEAR_EXACT;HIGH_SIMILARITY,EXACT_DUPLICATE,Community–Community;Community–Mass;Mass–Mass,Community Actor;Mass Actor,HCC;LCN Non-HCC,Azarine;Daviena;Maryame;The Originote,7167562475641048347;7185096421220158747;7208499827234131226;7237379067773766917;7258280563352587526;7262186413284822277;7270117302614478086;7289028668863663365;7306081689422351622;7319688011891936517;7327630114282573061;7357662447248968966;...(+10),https://www.tiktok.com/@afikarrhnur/video/7327630114282573061?_r=1&_t=ZS-977QMH6uaMn;https://www.tiktok.com/@asabelavvv/video/7270117302614478086?_r=1&_t=ZS-9706u4RZCe9;https://www.tiktok.com/@daviena_dvn/video/7389110955214490886?_r=1&_t=ZS-9707GPqX4Ub;https://www.tiktok.com/@deswitatata2/video/7262186413284822277?_r=1&_t=ZS-97027ztq3fT;https://www.tiktok.com/@dewihanijayanti/video/7472351771025755410?_r=1&_t=ZS-9702VldBrPj;...(+17),133;52;58;62,thanks sharingnya kak!! (160) || thanks sharingnya kak 🔥 (160) || thanks sharingnya kak 🙏 (160) || thanks sharingnya kak 😍 (160),thanks sharingnya kak! (160) || thanks sharingnya kak 🔥 (160) || thanks sharingnya kak 🙏 (160) || thanks sharingnya kak 😍 (160),True,True,False,False,False,True,True,10.033483
27,SIM_CLUSTER_00054,29,29,23,4,179,406,0.440887,0.8526090711464649,0.92492471905802,1.0,0.8526090711464649,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,0.0,0.0,EXACT_DUPLICATE;NEAR_EXACT;HIGH_SIMILARITY,EXACT_DUPLICATE,Community–Community;Community–Mass;Mass–Mass,Community Actor;Mass Actor,HCC;LCN Non-HCC,Azarine;Daviena;Maryame;The Originote,7145783136914296090;7182401543491128602;7242204399928593669;7258280563352587526;7284446766534102277;7312632181094894854;7313383346447322373;7313744314927041797;7314309007341063429;7327630114282573061;7340938843190725893;7361323225038540037;...(+11),https://www.tiktok.com/@adilana.na/video/7313744314927041797?_r=1&_t=ZS-9707RUeyEm9;https://www.tiktok.com/@afikarrhnur/video/7327630114282573061?_r=1&_t=ZS-977QMH6uaMn;https://www.tiktok.com/@ansyashine/video/7313383346447322373?_r=1&_t=ZS-97070Klua9J;https://www.tiktok.com/@faniabsaa/video/7284446766534102277?_r=1&_t=ZS-9707DfFuSW1;https://www.tiktok.com/@irnaayu27/video/7376604456818920709?_r=1&_t=ZS-977bv4gpWsb;...(+18),17;184;47;58;86,wah kak reply mulu 😂 🙏 (160) || wah kak reply mulu 😂 😍 (160) || wah kak reply mulu 😂 ✨ (160) || wah kak reply mulu 😂 😊 (160),wah kak reply mulu 😂 🙏 (160) || wah kak reply mulu 😂 😍 (160) || wah kak reply mulu 😂 ✨ (160) || wah kak reply mulu 😂 😊 (160),True,True,False,False,False,True,True,9.990224
28,SIM_CLUSTER_00019,100,100,1,1,3049,4950,0.61596,0.8501771756187189,0.929485258436898,1.0,0.8501771756187189,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,0.0,0.41,EXACT_DUPLICATE;NEAR_EXACT;HIGH_SIMILARITY,EXACT_DUPLICATE,Mass–Mass,Mass Actor,LCN Non-HCC;Outside LCN,Maryame,7428436533981613318,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh,,lumiwhite dok || lumiwhite dong dok || coba lumiwhite dok || lumiwhite donk dok,lumiwhite dok || lumiwhite dong dok || coba lumiwhite dok || lumiwhite,False,True,False,False,False,True,True,9.961694
29,SIM_CLUSTER_00053,30,28,22,4,192,435,0.441379,0.8542970854119163,0.9286315061380847,1.0,0.8542970854119163,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,0.0,0.0,EXACT_DUPLICATE;NEAR_EXACT;HIGH_SIMILARITY,EXACT_DUPLICATE,Community–Community;Community–Mass;Mass–Mass,Community Actor;Mass Actor,HCC;LCN Non-HCC,Azarine;Daviena;Maryame;The Originote,7122773893844061466;7145783136914296090;7185096421220158747;7188119070884056347;7194330759329631514;7258280563352587526;7270117302614478086;7279666593129434374;7284446766534102277;7306081689422351622;7313383346447322373;7340938843190725893;...(+10),https://www.tiktok.com/@ansyashine/video/7313383346447322373?_r=1&_t=ZS-97070Klua9J;https://www.tiktok.com/@asabelavvv/video/7270117302614478086?_r=1&_t=ZS-9706u4RZCe9;https://www.tiktok.com/@deswitatata2/video/7279666593129434374?_r=1&_t=ZS-9702EZVUuGo;https://www.tiktok.com/@dewihanijayanti/video/7472351771025755410?_r=1&_t=ZS-9702VldBrPj;https://www.tiktok.com/@dewihanijayanti/video/7507827983269350661?_r=1&_t=ZS-9702OSYYkz4;...(+17),133;184;62,cocok2 aja emg tiap kulit beda beneran (160) || cocok2 aja emg tiap kulit beda 🔥 (160) || cocok2 aja emg tiap kulit beda btw (160) || cocok2 aja emg tiap kulit beda 😍 (160),cocok2 aja emg tiap kulit beda beneran (160) || cocok2 aja emg tiap kulit beda 🔥 (160) || cocok2 aja emg tiap kulit beda btw (160) || cocok2 aja emg tiap kulit beda 😍 (160),True,True,False,False,False,True,True,9.935043
30,SIM_CLUSTER_00023,83,81,1,1,2082,3403,0.611813,0.8515426950371895,0.9510043099291958,1.0,0.8515426950371895,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,0.0,0.012048,EXACT_DUPLICATE;NEAR_EXACT;HIGH_SIMILARITY,EXACT_DUPLICATE,Community–Mass;Mass–Mass,Community Actor;Mass Actor,HCC;Outside LCN,Maryame,7428436533981613318,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh,74,seruni skincare dok || Seruni skincare dok || seruni skincare dong dok || SERUNI SKINCARE dok,seruni skincare dok || seruni skincare dong dok || coba seruni skincare dok || dok coba seruni skincare,True,True,False,False,False,True,True,9.753293
31,SIM_CLUSTER_00045,33,31,10,3,327,528,0.619318,0.8513796800233316,0.9301402895010339,1.0,0.8513796800233316,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,0.0,0.30303,EXACT_DUPLICATE;NEAR_EXACT;HIGH_SIMILARITY,EXACT_DUPLICATE,Mass–Mass,Mass Actor,LCN Non-HCC;Outside LCN,Daviena;Maryame;The Originote,7182401543491128602;7194330759329631514;7312025661835578629;7361323225038540037;7363584993148357894;7376604456818920709;7385065641595653382;7421364555957275910;7429265515434036485;7472351771025755410,https://www.tiktok.com/@dewihanijayanti/video/7472351771025755410?_r=1&_t=ZS-9702VldBrPj;https://www.tiktok.com/@dicannnns/video/7194330759329631514?_r=1&_t=ZS-9701cuVmRfz;https://www.tiktok.com/@irnaayu27/video/7376604456818920709?_r=1&_t=ZS-977bv4gpWsb;https://www.tiktok.com/@maharajasp8/video/7312025661835578629?_r=1&_t=ZS-9707B1CL1aS;https://www.tiktok.com/@maryame.official/video/7421364555957275910?_r=1&_t=ZS-977UipTvK8V;...(+5),,berapa harganya || berapa kak harganya || berapa harganya kk || satu paket berapa kk harganya,berapa harganya || berapa harganya kk || berapa kak harganya || berapa harganya kaka,False,True,False,False,False,True,True,9.664684
32,SIM_CLUSTER_00067,24,22,18,4,164,276,0.594203,0.8568641072401204,0.9172293314499282,1.0,0.8568641072401204,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,0.0,0.0,EXACT_DUPLICATE;NEAR_EXACT;HIGH_SIMILARITY,EXACT_DUPLICATE,Community–Community;Community–Mass;Mass–Mass,Community Actor;Mass Actor,HCC;LCN Non-HCC,Azarine;Daviena;Maryame;The Originote,7188119070884056347;7194330759329631514;7208499827234131226;7242204399928593669;7270117302614478086;7284446766534102277;7291631421565832453;7319688011891936517;7389110955214490886;7418812570569641221;7421104723333483782;7421835937988070662;...(+6),https://www.tiktok.com/@adiliarizqa/video/7291631421565832453?_r=1&_t=ZS-977cAvZAxaj;https://www.tiktok.com/@asabelavvv/video/7270117302614478086?_r=1&_t=ZS-9706u4RZCe9;https://www.tiktok.com/@daviena_dvn/video/7389110955214490886?_r=1&_t=ZS-9707GPqX4Ub;https://www.tiktok.com/@dicannnns/video/7194330759329631514?_r=1&_t=ZS-9701cuVmRfz;https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh;...(+13),133;52;58;62;86,sama2 kak semangat btw (160) || sama2 kak semangat (160) || sama2 kak semangat 🙏 (160) || sama2 kak semangat 🥰 (160),sama2 kak semangat btw (160) || sama2 kak semangat (160) || sama2 kak semangat 🙏 (160) || sama2 kak semangat 🥰 (160),True,True,False,False,False,True,True,9.607714
33,SIM_CLUSTER_00028,55,54,2,1,1045,1485,0.703704,0.8506068957573084,0.9432103930385513,1.0,0.8506068957573084,LARGE_LOW_INFORMATION_CLUSTER,0.0,0.581818,EXACT_DUPLICATE;NEAR_EXACT;HIGH_SIMILARITY,EXACT_DUPLICATE,Mass–Mass,Mass Actor,Outside LCN,Maryame,7421835937988070662;7428436533981613318,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh;https://www.tiktok.com/@maryame.official/video/7421835937988070662?_r=1&_t=ZS-9702TytN66E,,gloglowing dok || Gloglowing dok || gloglowing || gloglowing dong dok,gloglowing dok || gloglowing || gloglowing dong dok || yu dok gloglowing 🙏,False,True,False,False,False,True,True,9.556639
34,SIM_CLUSTER_00026,66,65,1,1,1289,2145,0.600932,0.851965380858613,0.9389264924079097,1.0,0.851965380858613,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,0.0,0.030303,EXACT_DUPLICATE;NEAR_EXACT;HIGH_SIMILARITY,EXACT_DUPLICATE,Mass–Mass,Mass Actor,Outside LCN,Maryame,7428436533981613318,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh,,Ls skincare dok || ls skincare dok || LS skincare dok || LS skincare dong dok,ls skincare dok || ls skincare dong dok || dok ls skincare dong || coba ls skincare dok,False,True,False,False,False,True,True,9.536228
35,SIM_CLUSTER_00080,20,20,18,4,190,190,1.0,0.8771379713375552,0.9241556217940486,1.0,0.8771379713375552,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,0.0,0.0,EXACT_DUPLICATE;NEAR_EXACT;HIGH_SIMILARITY,EXACT_DUPLICATE,Community–Community;Community–Mass;Mass–Mass,Community Actor;Mass Actor,HCC;LCN Non-HCC,Azarine;Daviena;Maryame;The Originote,7167562475641048347;7185096421220158747;7188119070884056347;7222981366173011226;7237379067773766917;7242204399928593669;7279666593129434374;7312632181094894854;7313383346447322373;7314309007341063429;7359717817601543429;7378347819268082950;...(+6),https://www.tiktok.com/@ansyashine/video/7313383346447322373?_r=1&_t=ZS-97070Klua9J;https://www.tiktok.com/@deswitatata2/video/7279666593129434374?_r=1&_t=ZS-9702EZVUuGo;https://www.tiktok.com/@dewihanijayanti/video/7401739344085585158?_r=1&_t=ZS-977UnQIjZqs;https://www.tiktok.com/@fvajar_/video/7185096421220158747?_r=1&_t=ZS-97075OonDV3;https://www.tiktok.com/@iketiaaa/video/7418812570569641221?_r=1&_t=ZS-9707LeDmYUr;...(+13),34;52,wkwk sama kak🤣 🥰 (160) || wkwk sama kak🤣 😍 (160) || wkwk sama kak🤣 (160) || wkwk sama kak🤣 🙏 (160),wkwk sama kak🤣 🥰 (160) || wkwk sama kak🤣 😍 (160) || wkwk sama kak🤣 (160) || wkwk sama kak🤣 🙏 (160),True,True,False,False,False,True,True,9.516742
