username,n_comments,n_valid_text_comments,positive_count,neutral_count,negative_count,positive_ratio,neutral_ratio,negative_ratio,dominant_sentiment,avg_sentiment_confidence,is_hcc_member,community,primary_brand,brand_label_auto,brand_combo,brand_confidence,degree,weighted_degree,betweenness,narrative_similarity_level
rejekiberk4h,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.5509300827980042,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
pencintaalam_voque,1,1,1,0,0,1.0,0.0,0.0,Positive,0.9892728924751282,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
ransmakeup,1,1,0,0,1,0.0,0.0,1.0,Negative,0.9915642738342285,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
natasyaaafs,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.996656060218811,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
ibuindra75,1,1,0,0,1,0.0,0.0,1.0,Negative,0.9966405630111694,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
memotivasimu,1,1,1,0,0,1.0,0.0,0.0,Positive,0.9349061250686646,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
mee122020,1,1,0,0,1,0.0,0.0,1.0,Negative,0.6690369844436646,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
anaarjuna,1,1,0,0,1,0.0,0.0,1.0,Negative,0.9895471334457397,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
umuhani7,1,1,0,0,1,0.0,0.0,1.0,Negative,0.9978602528572083,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
nursasy4,1,1,0,0,1,0.0,0.0,1.0,Negative,0.9977332353591919,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
aprliatssaadh,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.7528254985809326,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
ramadhanie9,1,1,0,0,1,0.0,0.0,1.0,Negative,0.9119274616241455,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
cherry_pop1509,1,1,0,0,1,0.0,0.0,1.0,Negative,0.9971796274185181,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
l4il410,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9792491793632507,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
dewibae304,1,1,1,0,0,1.0,0.0,0.0,Positive,0.972356379032135,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
khezanzy,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.5007216930389404,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
rinnarossy,1,1,1,0,0,1.0,0.0,0.0,Positive,0.9969009160995483,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
user949151959,1,1,0,0,1,0.0,0.0,1.0,Negative,0.9851363897323608,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
user7517926122805,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.48367491364479065,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
skinlover_cp8928,2,2,0,0,2,0.0,0.0,1.0,Negative,0.9372277855873108,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
_marlinaa02,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9097259044647217,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
cancer21050,1,1,1,0,0,1.0,0.0,0.0,Positive,0.7312700748443604,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
fatimah7417,1,1,0,0,1,0.0,0.0,1.0,Negative,0.9459946155548096,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
otewe69,1,1,0,0,1,0.0,0.0,1.0,Negative,0.9770410656929016,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
bolabolaubi93,1,1,0,0,1,0.0,0.0,1.0,Negative,0.9523776173591614,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
spal_spilshopp,1,1,0,0,1,0.0,0.0,1.0,Negative,0.792709469795227,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
tarusanrumahrendang,1,1,0,0,1,0.0,0.0,1.0,Negative,0.9979763627052307,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
noviarthatambunan,1,1,0,0,1,0.0,0.0,1.0,Negative,0.9820874333381653,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
holaa045,1,1,0,0,1,0.0,0.0,1.0,Negative,0.9771904349327087,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
indrawan757,1,1,0,0,1,0.0,0.0,1.0,Negative,0.997818112373352,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
nr.aptk86,1,1,0,0,1,0.0,0.0,1.0,Negative,0.996024489402771,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
quenn.babby,1,1,1,0,0,1.0,0.0,0.0,Positive,0.9872952103614807,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
leasara80,1,1,0,0,1,0.0,0.0,1.0,Negative,0.5119933485984802,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
lonny7414,1,1,0,0,1,0.0,0.0,1.0,Negative,0.9952526092529297,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
ana.naufal30,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.7742719054222107,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
everybodyknowwme,1,1,0,0,1,0.0,0.0,1.0,Negative,0.7848637700080872,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
lelykstwy,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.6242967247962952,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
57.72,1,1,0,0,1,0.0,0.0,1.0,Negative,0.7141013145446777,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
nyun967,1,1,1,0,0,1.0,0.0,0.0,Positive,0.8463496565818787,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
rhmadnioktvia03,1,1,0,0,1,0.0,0.0,1.0,Negative,0.9783909916877747,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
popimerkuri95,1,1,1,0,0,1.0,0.0,0.0,Positive,0.9380707740783691,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
shubil.07,1,1,0,0,1,0.0,0.0,1.0,Negative,0.9938650727272034,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
ennychen6,1,1,0,0,1,0.0,0.0,1.0,Negative,0.9953901767730713,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
cintaakhirat09,1,1,0,0,1,0.0,0.0,1.0,Negative,0.9960532188415527,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
aya1231860,1,1,0,0,1,0.0,0.0,1.0,Negative,0.996757447719574,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
huangmeily001,1,1,1,0,0,1.0,0.0,0.0,Positive,0.7938686013221741,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
tan_susie,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9934281706809998,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
yani_maryanih009,1,1,0,0,1,0.0,0.0,1.0,Negative,0.9978495836257935,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
fairelnay,1,1,0,0,1,0.0,0.0,1.0,Negative,0.9972870349884033,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
yanti2_7,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9537945985794067,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
abizzar85,1,1,0,0,1,0.0,0.0,1.0,Negative,0.9978674650192261,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
lecqembemzamoy,1,1,0,0,1,0.0,0.0,1.0,Negative,0.9979339838027954,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
latyfah172,1,1,1,0,0,1.0,0.0,0.0,Positive,0.5547605752944946,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
assyifashop1_,2,2,1,0,1,0.5,0.0,0.5,Mixed,0.9357759654521942,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
aiishwaaaa,1,1,0,0,1,0.0,0.0,1.0,Negative,0.9751429557800293,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
chloe.mnlg,1,1,0,0,1,0.0,0.0,1.0,Negative,0.9827883839607239,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
sitiamal1,1,1,0,0,1,0.0,0.0,1.0,Negative,0.9968372583389282,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
pink_shop25,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.8101246953010559,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
barangb49u5,1,1,0,0,1,0.0,0.0,1.0,Negative,0.9952648878097534,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
mbvee14,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9382387399673462,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
sayanada93,1,1,0,0,1,0.0,0.0,1.0,Negative,0.9240868091583252,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
zizazaira,1,1,0,0,1,0.0,0.0,1.0,Negative,0.9055365324020386,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
vickyazara,1,1,0,0,1,0.0,0.0,1.0,Negative,0.9903685450553894,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
szhirokko,1,1,1,0,0,1.0,0.0,0.0,Positive,0.9631527662277222,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
emonn050,1,1,1,0,0,1.0,0.0,0.0,Positive,0.7421336770057678,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
ekdbsbjsksk,1,1,0,0,1,0.0,0.0,1.0,Negative,0.9952908754348755,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
bocilnanon,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9637806415557861,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
callme_beibithapurba79,1,1,1,0,0,1.0,0.0,0.0,Positive,0.8971425890922546,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
alkhumaira89,1,1,0,0,1,0.0,0.0,1.0,Negative,0.7305810451507568,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
rahmatnurmuhajir,1,1,0,0,1,0.0,0.0,1.0,Negative,0.5269904732704163,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
baikutteh,1,1,0,0,1,0.0,0.0,1.0,Negative,0.9721634387969971,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
mamaakbar469,1,1,0,0,1,0.0,0.0,1.0,Negative,0.6811510324478149,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
ayyawaty050,1,1,0,0,1,0.0,0.0,1.0,Negative,0.9970930814743042,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
dian_1709,1,1,1,0,0,1.0,0.0,0.0,Positive,0.934982419013977,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
ilo_radith,2,2,2,0,0,1.0,0.0,0.0,Positive,0.7880834937095642,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
eli_s_w,1,1,0,0,1,0.0,0.0,1.0,Negative,0.8763465285301208,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
akunjualan2saja,1,1,0,0,1,0.0,0.0,1.0,Negative,0.9767336845397949,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
ukhtyaisyahdarwis,1,1,0,0,1,0.0,0.0,1.0,Negative,0.5734091401100159,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
liladiyah,1,1,0,0,1,0.0,0.0,1.0,Negative,0.9842290878295898,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
rieny_11,1,1,0,0,1,0.0,0.0,1.0,Negative,0.9665438532829285,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
v9qtr7xek_,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9303163886070251,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
tifaaaa0_,1,1,1,0,0,1.0,0.0,0.0,Positive,0.945897102355957,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
safairysss,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9885615706443787,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
lakhanza223,1,1,1,0,0,1.0,0.0,0.0,Positive,0.9808566570281982,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
anin.tegal,1,1,0,0,1,0.0,0.0,1.0,Negative,0.9976344108581543,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
libra23091105,1,1,0,0,1,0.0,0.0,1.0,Negative,0.6143929958343506,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
endang.sri.hastut7,1,1,0,0,1,0.0,0.0,1.0,Negative,0.8765110969543457,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
santy.azzahra_,1,1,1,0,0,1.0,0.0,0.0,Positive,0.9940144419670105,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
laksamana.raja.dilaut,2,2,0,0,2,0.0,0.0,1.0,Negative,0.8626864552497864,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
dearskin_cp7126,3,3,1,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,Mixed,0.8906414906183878,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
abie_weddingplener,1,1,1,0,0,1.0,0.0,0.0,Positive,0.9402496218681335,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
dkbrg,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9730965495109558,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
mayaabit,1,1,0,0,1,0.0,0.0,1.0,Negative,0.8951400518417358,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
dcellularsuradita15,1,1,0,0,1,0.0,0.0,1.0,Negative,0.9968710541725159,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
manizevivi,1,1,0,0,1,0.0,0.0,1.0,Negative,0.9340875744819641,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
ikah.1990,1,1,0,0,1,0.0,0.0,1.0,Negative,0.9804534912109375,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
cintahamas,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.719057559967041,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
noyyyy234,1,1,0,0,1,0.0,0.0,1.0,Negative,0.9744544625282288,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
dewiazza88affiiate,1,1,1,0,0,1.0,0.0,0.0,Positive,0.5416091084480286,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
user1971483192065,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.6718021035194397,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
okis236,1,1,0,0,1,0.0,0.0,1.0,Negative,0.9372116923332214,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
vindaanglna,1,1,0,0,1,0.0,0.0,1.0,Negative,0.5181311368942261,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
toolsaimurahh,1,1,0,0,1,0.0,0.0,1.0,Negative,0.9969539642333984,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
poetry2786,1,1,0,0,1,0.0,0.0,1.0,Negative,0.9762234687805176,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
selmania7,1,1,0,0,1,0.0,0.0,1.0,Negative,0.9804573655128479,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
desfriyanti1,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9041862487792969,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
jumainahh24,1,1,0,0,1,0.0,0.0,1.0,Negative,0.6573679447174072,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
muthmainnah_31,1,1,0,0,1,0.0,0.0,1.0,Negative,0.5933674573898315,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
ataura_07,1,1,0,0,1,0.0,0.0,1.0,Negative,0.9955384135246277,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
ummwazaa,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9421749711036682,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
nenknery365,1,1,0,0,1,0.0,0.0,1.0,Negative,0.995915949344635,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
vidyafamelaa,1,1,0,0,1,0.0,0.0,1.0,Negative,0.9968016147613525,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
planet_087,1,1,0,0,1,0.0,0.0,1.0,Negative,0.9970704317092896,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
123hasna3,1,1,1,0,0,1.0,0.0,0.0,Positive,0.9941331744194031,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
rinduraniku,1,1,1,0,0,1.0,0.0,0.0,Positive,0.6590293645858765,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
inksilhouette,1,1,0,0,1,0.0,0.0,1.0,Negative,0.9911732077598572,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
pecel.lele94,1,1,0,0,1,0.0,0.0,1.0,Negative,0.9570696353912354,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
pemujamu_you,1,1,1,0,0,1.0,0.0,0.0,Positive,0.9770100116729736,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
wini0772,1,1,0,0,1,0.0,0.0,1.0,Negative,0.6599807143211365,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
mamigoldenprofit,1,1,0,0,1,0.0,0.0,1.0,Negative,0.9784104228019714,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
sulastriningsihhhh,1,1,0,0,1,0.0,0.0,1.0,Negative,0.9231491088867188,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
dna.pentolpremium_sby,2,2,0,0,2,0.0,0.0,1.0,Negative,0.9976259171962738,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
mama.neima,1,1,0,0,1,0.0,0.0,1.0,Negative,0.996528685092926,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
bernat254,1,1,0,0,1,0.0,0.0,1.0,Negative,0.8544568419456482,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
nn28_7,1,1,0,0,1,0.0,0.0,1.0,Negative,0.7892076373100281,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
nenxirmaindrianii,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.6467732191085815,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
dannyd.x,1,1,0,0,1,0.0,0.0,1.0,Negative,0.9974730610847473,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
peratama406,1,1,1,0,0,1.0,0.0,0.0,Positive,0.9349061250686646,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
nandahavana28,1,1,0,0,1,0.0,0.0,1.0,Negative,0.9516664743423462,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
rizkiimaulana596,1,1,1,0,0,1.0,0.0,0.0,Positive,0.5843298435211182,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
elizabethtrikusuma,1,1,1,0,0,1.0,0.0,0.0,Positive,0.987593948841095,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
ariesboyss88,1,1,0,0,1,0.0,0.0,1.0,Negative,0.9315653443336487,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
sintasinta1301,1,1,0,0,1,0.0,0.0,1.0,Negative,0.9977771639823914,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
riskadesy1,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.49288222193717957,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
rika08955,1,1,0,0,1,0.0,0.0,1.0,Negative,0.969663679599762,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
user368334137,1,1,1,0,0,1.0,0.0,0.0,Positive,0.9878246784210205,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
ghotelbebek,1,1,1,0,0,1.0,0.0,0.0,Positive,0.9773335456848145,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
alluna_azulaika20,1,1,0,0,1,0.0,0.0,1.0,Negative,0.9928051829338074,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
milkshakesj,1,1,0,0,1,0.0,0.0,1.0,Negative,0.9949057102203369,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
kiwkay,1,1,0,0,1,0.0,0.0,1.0,Negative,0.9879665970802307,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
rezkihermawan_23,1,1,0,0,1,0.0,0.0,1.0,Negative,0.9773700833320618,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
esa.izza,1,1,0,0,1,0.0,0.0,1.0,Negative,0.9962665438652039,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
adit.kamprett,1,1,0,0,1,0.0,0.0,1.0,Negative,0.9978739023208618,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
kang_agung_tea_ning,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9649651646614075,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
lindavallent,1,1,1,0,0,1.0,0.0,0.0,Positive,0.8250381946563721,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
ryanzz_41,1,1,0,0,1,0.0,0.0,1.0,Negative,0.9976783394813538,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
nairav3,1,1,1,0,0,1.0,0.0,0.0,Positive,0.9922806024551392,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
kopay.hotel.resto,1,1,1,0,0,1.0,0.0,0.0,Positive,0.9587462544441223,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
nurulanalizara1,1,1,0,0,1,0.0,0.0,1.0,Negative,0.89619380235672,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
princesshanailsa,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.6571670174598694,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
purwatiyoung,1,1,0,0,1,0.0,0.0,1.0,Negative,0.9975727200508118,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
shaqina.priza,1,1,0,0,1,0.0,0.0,1.0,Negative,0.9836875200271606,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
liliyane125,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.97468501329422,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
shella2847,1,1,0,0,1,0.0,0.0,1.0,Negative,0.9979521632194519,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
