mass_username,hcc_id,shared_video_count,direct_reply_count,temporal_after_count,min_minutes_after_hcc,association_score,is_primary_association,mass_replies_to_hcc_count,hcc_replies_to_mass_count,median_minutes_after_hcc
vani_dwi90,14,1,0,0,,1,True,0,0,
ekowt_.14,14,1,0,0,,1,True,0,0,
mmmamimaaa,14,1,0,0,,1,True,0,0,
hinaataaaaaaaa,14,1,0,0,,1,True,0,0,
nyiayua,14,1,0,0,,1,True,0,0,
decyan11,14,1,0,0,,1,True,0,0,
kopisejakdinasti,14,1,0,0,,1,True,0,0,
user1717095981011,14,1,0,0,,1,True,0,0,
eva.rja_1,14,1,0,0,,1,True,0,0,
poppychesy,14,1,0,0,,1,True,0,0,
bagusuodcmf,14,1,0,0,,1,True,0,0,
adalat_oros,14,1,0,0,,1,True,0,0,
mba.lin87,14,1,0,0,,1,True,0,0,
ainyqolby,14,1,0,0,,1,True,0,0,
dewisartika131090,14,1,0,0,,1,True,0,0,
jolyn.prikittiew,14,1,0,0,,1,True,0,0,
abrakadabra873,14,1,0,0,,1,True,0,0,
abiyanyus,14,1,0,0,,1,True,0,0,
505.gitaaa,14,1,0,0,,1,True,0,0,
alfhrr18,14,1,0,0,,1,True,0,0,
1tralalatrilili1,14,1,0,0,,1,True,0,0,
serinarosida,14,1,0,0,,1,True,0,0,
minestyle0,14,1,0,0,,1,True,0,0,
bayuhusaeni2,14,1,0,0,,1,True,0,0,
karina.tiara,14,1,0,0,,1,True,0,0,
vivian_azzidan4,14,1,0,0,,1,True,0,0,
nayaa.ajha,14,1,0,0,,1,True,0,0,
ynyuliana,14,1,0,0,,1,True,0,0,
www.gpain.com,14,1,0,0,,1,True,0,0,
user5492002027739via,14,1,0,0,,1,True,0,0,
so_sweet1304,14,1,0,0,,1,True,0,0,
nowhhatwhaat,14,1,0,0,,1,True,0,0,
prettyyyyy068,14,1,0,0,,1,True,0,0,
devinika,14,1,0,0,,1,True,0,0,
juniar999,14,1,0,0,,1,True,0,0,
.em.min,14,1,0,0,,1,True,0,0,
mamafaiqah2,14,1,0,0,,1,True,0,0,
userrrr2511_,14,1,0,0,,1,True,0,0,
taa_ajaa40,14,1,0,0,,1,True,0,0,
diyasadiya2,14,1,0,0,,1,True,0,0,
_ruangpui5i_,14,1,0,0,,1,True,0,0,
elok_rafail,14,1,0,0,,1,True,0,0,
tukangkecap8,14,1,0,0,,1,True,0,0,
juliatijuliati881,14,1,0,0,,1,True,0,0,
momyzio26,14,1,0,0,,1,True,0,0,
nararestue,14,1,0,0,,1,True,0,0,
myaee0509,14,1,0,0,,1,True,0,0,
aayyyyllll,14,1,0,0,,1,True,0,0,
lestari20dwigmail.com,14,1,0,0,,1,True,0,0,
vina1674196737054,14,1,0,0,,1,True,0,0,
sitimariam25255,14,1,0,0,,1,True,0,0,
kardi.hamka,14,1,0,0,,1,True,0,0,
project.anka,14,1,0,0,,1,True,0,0,
mayawulandari941,14,1,0,0,,1,True,0,0,
itaolshop1,14,1,0,0,,1,True,0,0,
eka.dini555,14,1,0,0,,1,True,0,0,
vivieenathnael,14,1,0,0,,1,True,0,0,
mas.tomo39,14,1,0,0,,1,True,0,0,
lvme124,14,1,0,0,,1,True,0,0,
afiaghaidanadira,14,1,0,0,,1,True,0,0,
mimianindya,14,1,0,0,,1,True,0,0,
tamtam00840,14,1,0,0,,1,True,0,0,
ratihwidiawati1,14,1,0,0,,1,True,0,0,
kavinalzaidan,14,1,0,0,,1,True,0,0,
w0ngnrimo,14,1,0,0,,1,True,0,0,
nafilah758,14,1,0,0,,1,True,0,0,
gencav11,14,1,0,0,,1,True,0,0,
mozaadyameka4,14,1,0,0,,1,True,0,0,
olivee_hii,14,1,0,0,,1,True,0,0,
ariana.great8,14,1,0,0,,1,False,0,0,
yosittaimout,14,1,0,0,,1,True,0,0,
xaquariusgirlsz,14,1,0,0,,1,True,0,0,
lianmamin,14,1,0,0,,1,True,0,0,
lilismaryam45,14,1,0,0,,1,True,0,0,
nanasumarna257,14,1,0,0,,1,True,0,0,
chibet155,14,1,0,0,,1,True,0,0,
dennypratama07,14,1,0,0,,1,True,0,0,
istt_rydd,14,1,0,0,,1,True,0,0,
miee_llyie,14,1,0,0,,1,True,0,0,
dewii.nokpuput567,14,1,0,0,,1,False,0,0,
cimanchipanda,14,1,0,0,,1,True,0,0,
zabinanovel,14,1,0,0,,1,True,0,0,
jasmine.putri34,14,1,0,0,,1,True,0,0,
rwesleyy12,14,1,0,0,,1,True,0,0,
3adiamond,14,1,0,0,,1,True,0,0,
zohre_ay26,14,1,0,0,,1,True,0,0,
windadha598,14,1,0,0,,1,True,0,0,
raniheriyanti_,14,1,0,0,,1,True,0,0,
moyanaaaaa1,14,1,0,0,,1,True,0,0,
nelybanaan,14,1,0,0,,1,True,0,0,
ezhar2803,14,1,0,0,,1,True,0,0,
alyonareza,14,1,0,0,,1,True,0,0,
dikofolino,14,1,0,0,,1,True,0,0,
anis.suroboyo,14,1,0,0,,1,True,0,0,
clarissachai12,14,1,0,0,,1,True,0,0,
moneamaanadohawu,14,1,0,0,,1,True,0,0,
havva99_,14,1,0,0,,1,True,0,0,
sulistiea_03,14,1,0,0,,1,True,0,0,
_belandasamarinda,14,1,0,0,,1,True,0,0,
kichyroizkhya,14,1,0,0,,1,True,0,0,
melaniainun7,14,1,0,0,,1,True,0,0,
ciciameeliaa,14,1,0,0,,1,True,0,0,
ponisiponi,14,1,0,0,,1,True,0,0,
lad_lad_lady,14,1,0,0,,1,True,0,0,
yu1iantii,14,1,0,0,,1,True,0,0,
yanti_kenzia,14,1,0,0,,1,True,0,0,
cristinegorrusia,14,1,0,0,,1,True,0,0,
itsbluemom,14,1,0,0,,1,True,0,0,
hananiol_shope,14,1,0,0,,1,True,0,0,
lelah1980,14,1,0,0,,1,True,0,0,
putryjuliati,14,1,0,0,,1,True,0,0,
chaichaarisman,14,1,0,0,,1,True,0,0,
mahwa0115,14,1,0,0,,1,True,0,0,
people.pleaser_0,14,1,0,0,,1,True,0,0,
glowhunter_ip8122,14,1,0,0,,1,False,0,0,
lenovocolgate,14,1,0,0,,1,True,0,0,
andiafrianiyassir,14,1,0,0,,1,True,0,0,
skinclub_ip9021,14,1,0,0,,1,False,0,0,
user4399590276513,14,1,0,0,,1,True,0,0,
novitasaidcantikkkkk,14,1,0,0,,1,True,0,0,
twins0.4,14,1,0,0,,1,True,0,0,
mamahrizal__,14,1,0,0,,1,True,0,0,
toinahtoinah935,14,1,0,0,,1,True,0,0,
happymom92_,14,1,0,0,,1,True,0,0,
nriyskl,14,1,0,0,,1,True,0,0,
putihcokelat03,14,1,0,0,,1,True,0,0,
tt_course,14,1,0,0,,1,True,0,0,
reviewjujur_cp5107,14,1,0,0,,1,False,0,0,
jumintend_reborn,14,1,0,0,,1,True,0,0,
hningsh,14,1,0,0,,1,True,0,0,
jempolcanten,14,1,0,0,,1,True,0,0,
nurkholifah056,14,1,0,0,,1,True,0,0,
r7171685,14,1,0,0,,1,True,0,0,
nurul.dimas0,14,1,0,0,,1,True,0,0,
luluarsyafathan,14,1,0,0,,1,True,0,0,
initehlisna,14,1,0,0,,1,True,0,0,
adin.dina.hakim,14,1,0,0,,1,True,0,0,
novaariantyyy,14,1,0,0,,1,True,0,0,
rhena_andraena,14,1,0,0,,1,True,0,0,
ahmad_15417,14,1,0,0,,1,True,0,0,
liha5727,14,1,0,0,,1,True,0,0,
wanitakuatdanhebat1,14,1,0,0,,1,True,0,0,
ry_5ebatangkara,14,1,0,0,,1,True,0,0,
thewolf_311201,14,1,0,0,,1,True,0,0,
user117680265805,14,1,0,0,,1,True,0,0,
siswo1985,14,1,0,0,,1,True,0,0,
yuniyulianti5491,14,1,0,0,,1,True,0,0,
azol341,14,1,0,0,,1,True,0,0,
papalepiapipap,14,1,0,0,,1,True,0,0,
seruni247,14,1,0,0,,1,True,0,0,
user81808840245482,14,1,0,0,,1,True,0,0,
mima35885,14,1,0,0,,1,True,0,0,
wah.yuni97,14,1,0,0,,1,True,0,0,
slvia2300,14,1,0,0,,1,True,0,0,
danendrabratajaya29,14,1,0,0,,1,True,0,0,
warnahijau92,14,1,0,0,,1,True,0,0,
tegufaturrhman,14,1,0,0,,1,True,0,0,
ibualisha17,14,1,0,0,,1,True,0,0,
vyna_devyna,14,1,0,0,,1,True,0,0,
borneostore04,14,1,0,0,,1,True,0,0,
nita.sitohang,14,1,0,0,,1,True,0,0,
roknisitompul_11,14,1,0,0,,1,True,0,0,
larasati.surdana,14,1,0,0,,1,True,0,0,
beautyvibe_ip424,14,1,0,0,,1,False,0,0,
radenherlinafa,14,1,0,0,,1,True,0,0,
onigirisand,14,1,0,0,,1,True,0,0,
yeyengulo3,14,1,0,0,,1,True,0,0,
orind_d,14,1,0,0,,1,True,0,0,
tuyul_prindavan,14,1,0,0,,1,True,0,0,
shesky25,14,1,0,0,,1,True,0,0,
0311lni,14,1,0,0,,1,True,0,0,
zillaaaawwwwww,14,1,0,0,,1,True,0,0,
lailatulyakini1,14,1,0,0,,1,True,0,0,
madipuang,14,1,0,0,,1,True,0,0,
user30357680197468,14,1,0,0,,1,True,0,0,
rozzemoy820,14,1,0,0,,1,True,0,0,
laila93_,14,1,0,0,,1,True,0,0,
alihamzah6521,14,1,0,0,,1,True,0,0,
ulilabshoriyah7,14,1,0,0,,1,True,0,0,
muhammad.rudi959,14,1,0,0,,1,True,0,0,
lavendermue,14,1,0,0,,1,True,0,0,
halmaryati,14,1,0,0,,1,True,0,0,
kiptiariaa,14,1,0,0,,1,True,0,0,
rizkyp201,14,1,0,0,,1,True,0,0,
wahyuti330,14,1,0,0,,1,True,0,0,
elitagumay09,14,1,0,0,,1,True,0,0,
yantinurhayati455,14,1,0,0,,1,True,0,0,
makeupnyaputrik,14,1,0,0,,1,True,0,0,
user4228832636766,14,1,0,0,,1,True,0,0,
pipitsafitriii,14,1,0,0,,1,True,0,0,
juwita.qu,14,1,0,0,,1,True,0,0,
tafdilawati,14,1,0,0,,1,True,0,0,
listyna17,14,1,0,0,,1,True,0,0,
riesthafr,14,1,0,0,,1,True,0,0,
chullo___25,14,1,0,0,,1,True,0,0,
i.wed4,14,1,0,0,,1,True,0,0,
ina_herlina2882,14,1,0,0,,1,True,0,0,
ridwanhasbi428,14,1,0,0,,1,True,0,0,
indriastuti078,14,1,0,0,,1,True,0,0,
misteriussss21,14,1,0,0,,1,True,0,0,
nicaaku,14,1,0,0,,1,True,0,0,
hiddenaldi,14,1,0,0,,1,True,0,0,
elsya.jusmiarti,14,1,0,0,,1,True,0,0,
zefasipahutar,14,1,0,0,,1,True,0,0,
vanillaatack662,14,1,0,0,,1,True,0,0,
sashacollection__bdl,14,1,0,0,,1,True,0,0,
bundaanzhasfa,14,1,0,0,,1,True,0,0,
ajsvdkslaabsbk,14,1,0,0,,1,True,0,0,
mamylov24,14,1,0,0,,1,True,0,0,
luckyaripratamaputra9,14,1,0,0,,1,True,0,0,
sandimaniis,14,1,0,0,,1,True,0,0,
arr_riie,14,1,0,0,,1,True,0,0,
account885298,14,1,0,0,,1,True,0,0,
widiyaniiiii,14,1,0,0,,1,True,0,0,
lumpurhutan1,14,1,0,0,,1,True,0,0,
hairul3343,14,1,0,0,,1,True,0,0,
youngsis0,14,1,0,0,,1,True,0,0,
.j.r18,14,1,0,0,,1,True,0,0,
mimifika175,14,1,0,0,,1,True,0,0,
riva6503,14,1,0,0,,1,True,0,0,
glowhunter_ip2336,14,1,0,0,,1,True,0,0,
seribu_nama,14,1,0,0,,1,True,0,0,
trinita2511,14,1,0,0,,1,True,0,0,
gudangspillbagus,14,1,0,0,,1,True,0,0,
galuh_aw,14,1,0,0,,1,True,0,0,
mochalatte39,14,1,0,0,,1,True,0,0,
abi.manyo4,14,1,0,0,,1,True,0,0,
marnycilacap,14,1,0,0,,1,True,0,0,
sitirokhimah179,14,1,0,0,,1,True,0,0,
yanisungaimedang1,14,1,0,0,,1,True,0,0,
wati_rogi01,14,1,0,0,,1,True,0,0,
azzahrameca,14,1,0,0,,1,True,0,0,
magdatorina,14,1,0,0,,1,True,0,0,
olehiker,14,1,0,0,,1,True,0,0,
trismalla,14,1,0,0,,1,True,0,0,
mawar01016,14,1,0,0,,1,True,0,0,
hanhanra,14,1,0,0,,1,True,0,0,
niadaniatii5,14,1,0,0,,1,True,0,0,
riafefe,14,1,0,0,,1,True,0,0,
cancer_hyde,14,1,0,0,,1,True,0,0,
manampiringindri,14,1,0,0,,1,True,0,0,
sunarti06333,14,1,0,0,,1,True,0,0,
momyydut,14,1,0,0,,1,True,0,0,
h4nnudiharsyi,14,1,0,0,,1,True,0,0,
ri3456778,14,1,0,0,,1,True,0,0,
faridmaulana337,14,1,0,0,,1,True,0,0,
auulllyaaaa,14,1,0,0,,1,True,0,0,
soimah8639,14,1,0,0,,1,True,0,0,
hi.tayachinta,14,1,0,0,,1,True,0,0,
hello_pioo,14,1,0,0,,1,True,0,0,
sherlysalama_,14,1,0,0,,1,True,0,0,
kusmiati3447,14,1,0,0,,1,True,0,0,
af_selian,14,1,0,0,,1,True,0,0,
cihiro73,14,1,0,0,,1,True,0,0,
slayyy.dulapipa,14,1,0,0,,1,True,0,0,
iiindah99,14,1,0,0,,1,True,0,0,
deltamaniez,14,1,0,0,,1,True,0,0,
kepokli56,14,1,0,0,,1,True,0,0,
njani231,14,1,0,0,,1,True,0,0,
nitha90_,14,1,0,0,,1,True,0,0,
yanni.sriyani,14,1,0,0,,1,True,0,0,
userambarwatie,14,1,0,0,,1,True,0,0,
mak.incim.officia,14,1,0,0,,1,True,0,0,
sushyati,14,1,0,0,,1,True,0,0,
khalizaalie,14,1,0,0,,1,True,0,0,
sagitaaaaagirls,14,1,0,0,,1,True,0,0,
.asics8,14,1,0,0,,1,True,0,0,
mamanya_viaaa,14,1,0,0,,1,True,0,0,
shilia920,14,1,0,0,,1,True,0,0,
iyusrusmini5,14,1,0,0,,1,False,0,0,
linda.evi1,14,1,0,0,,1,True,0,0,
kirana19prima,14,1,0,0,,1,True,0,0,
nzxyz87pohh,14,1,0,0,,1,True,0,0,
berlianafee,14,1,0,0,,1,True,0,0,
nerryyanti,14,1,0,0,,1,True,0,0,
my_littlecupcake,14,1,0,0,,1,True,0,0,
utaa546,14,1,0,0,,1,True,0,0,
sy.xfaa3,14,1,0,0,,1,True,0,0,
ragil.ayu95,14,1,0,0,,1,True,0,0,
_bunga_kurinzam_28,14,1,0,0,,1,True,0,0,
andibessekurnia,14,1,0,0,,1,True,0,0,
indaahs,14,1,0,0,,1,True,0,0,
rajis84_medan,14,1,0,0,,1,True,0,0,
dwi_suliani,14,1,0,0,,1,True,0,0,
ayanggapunya,14,1,0,0,,1,True,0,0,
keluargacemara338,14,1,0,0,,1,True,0,0,
yusma484,14,1,0,0,,1,True,0,0,
ayuramli73,14,1,0,0,,1,True,0,0,
missdongga,14,1,0,0,,1,True,0,0,
eisssss_mu,14,1,0,0,,1,True,0,0,
einz14,14,1,0,0,,1,True,0,0,
moodboosterkuuuuuuuu,14,1,0,0,,1,True,0,0,
yuyunloviana263,14,1,0,0,,1,True,0,0,
nopasari1984,14,1,0,0,,1,True,0,0,
mauliany,14,1,0,0,,1,True,0,0,
al133768,14,1,0,0,,1,True,0,0,
fredy_athar08,14,1,0,0,,1,True,0,0,
user790036063,14,1,0,0,,1,True,0,0,
ikbal_oktavian,14,1,0,0,,1,True,0,0,
ngapak_wong123,14,1,0,0,,1,True,0,0,
stroryofal,14,1,0,0,,1,True,0,0,
cempakalupi,14,1,0,0,,1,True,0,0,
helmytebuk,14,1,0,0,,1,True,0,0,
nonamindykhatrina,14,1,0,0,,1,True,0,0,
rikakailani,14,1,0,0,,1,True,0,0,
sun48527,14,1,0,0,,1,True,0,0,
flowersyieee5,14,1,0,0,,1,True,0,0,
aurora_yaniq,14,1,0,0,,1,True,0,0,
rita.jasan,14,1,0,0,,1,True,0,0,
95my_0714,14,1,0,0,,1,True,0,0,
hatiyanggembira4,14,1,0,0,,1,True,0,0,
sakoponik,14,1,0,0,,1,True,0,0,
mmn2810,14,1,0,0,,1,True,0,0,
momydiaz7,14,1,0,0,,1,True,0,0,
michan013,14,1,0,0,,1,True,0,0,
meifank_tan,14,1,0,0,,1,True,0,0,
salsabila123_a,14,1,0,0,,1,True,0,0,
dilafashion23,14,1,0,0,,1,True,0,0,
anggara0615,14,1,0,0,,1,True,0,0,
dhianoemar,14,1,0,0,,1,True,0,0,
itasitumorang61,14,1,0,0,,1,True,0,0,
user281651928662,14,1,0,0,,1,True,0,0,
sheynahannaazahra,14,1,0,0,,1,True,0,0,
shantiyusrilyana,14,1,0,0,,1,True,0,0,
zeeramadani90,14,1,0,0,,1,True,0,0,
tym_kh,14,1,0,0,,1,True,0,0,
user8176211424683,14,1,0,0,,1,True,0,0,
dwiaprilianahapsari81,14,1,0,0,,1,True,0,0,
nirwanamursyid,14,1,0,0,,1,True,0,0,
maryam_baharuddin,14,1,0,0,,1,True,0,0,
nurdiana1357,14,1,0,0,,1,True,0,0,
penakngene87,14,1,0,0,,1,True,0,0,
s.n.f201,14,1,0,0,,1,True,0,0,
tiarawindyyogiisw,14,1,0,0,,1,True,0,0,
ajat.s08,14,1,0,0,,1,True,0,0,
yoendanih,14,1,0,0,,1,True,0,0,
gonbon_jovi,14,1,0,0,,1,True,0,0,
ela_0021,14,1,0,0,,1,True,0,0,
mhd_jr79,14,1,0,0,,1,True,0,0,
meyni637,14,1,0,0,,1,True,0,0,
tergelapditerang,14,1,0,0,,1,True,0,0,
rrrrr.16_,14,1,0,0,,1,True,0,0,
akuntidakditemuka019,14,1,0,0,,1,True,0,0,
idaragouwu,14,1,0,0,,1,True,0,0,
dilaiskak_,14,1,0,0,,1,True,0,0,
didirosidi70,14,1,0,0,,1,True,0,0,
istianahdjibran,14,1,0,0,,1,True,0,0,
meilanypn,14,1,0,0,,1,True,0,0,
biru.langit22,14,1,0,0,,1,True,0,0,
menungu_hadirmu,14,1,0,0,,1,True,0,0,
liafauziah77,14,1,0,0,,1,True,0,0,
sharie_rsd,14,1,0,0,,1,True,0,0,
rainnnn19_,14,1,0,0,,1,True,0,0,
sitieka7,14,1,0,0,,1,True,0,0,
umisalamah088,14,1,0,0,,1,True,0,0,
zzforyou_,14,1,0,0,,1,True,0,0,
nurfarida7619,14,1,0,0,,1,True,0,0,
zithahasyim24,14,1,0,0,,1,True,0,0,
nazwahumaira86,14,1,0,0,,1,True,0,0,
diananggun31,14,1,0,0,,1,True,0,0,
rose_mp99,14,1,0,0,,1,True,0,0,
machanox04,14,1,0,0,,1,True,0,0,
iniadiknyajisoo,14,1,0,0,,1,True,0,0,
nabileee24,14,1,0,0,,1,True,0,0,
abiejuna,14,1,0,0,,1,True,0,0,
eni.srihariyati,14,1,0,0,,1,True,0,0,
mhemhet.jr,14,1,0,0,,1,True,0,0,
produkpurworejo4,14,1,0,0,,1,True,0,0,
linviko,14,1,0,0,,1,True,0,0,
dhanieayahmarsha,14,1,0,0,,1,True,0,0,
mya.maheswarna,14,1,0,0,,1,True,0,0,
arifin_al.ghazali,14,1,0,0,,1,True,0,0,
afiyahyaya0,14,1,0,0,,1,True,0,0,
maria_loves_jesus1,14,1,0,0,,1,True,0,0,
olipe099,14,1,0,0,,1,True,0,0,
rantika_ratna,14,1,0,0,,1,True,0,0,
ismasyauqi638,14,1,0,0,,1,True,0,0,
rahman7091093519617,14,1,0,0,,1,True,0,0,
evitatyas41,14,1,0,0,,1,True,0,0,
.lucky_b,14,1,0,0,,1,True,0,0,
elly.sugiharto,14,1,0,0,,1,True,0,0,
mamiyarezaalea,14,1,0,0,,1,True,0,0,
owner_mieyummi,14,1,0,0,,1,True,0,0,
akuana17ana,14,1,0,0,,1,True,0,0,
arinaprastika,14,1,0,0,,1,True,0,0,
fenlamm,14,1,0,0,,1,True,0,0,
mamahnyaoktailham,14,1,0,0,,1,True,0,0,
user6984184816581,14,1,0,0,,1,True,0,0,
egadwiafriansah,14,1,0,0,,1,True,0,0,
indi.prawita.sari,14,1,0,0,,1,True,0,0,
momozee10,14,1,0,0,,1,True,0,0,
syafie625,14,1,0,0,,1,True,0,0,
suwadina,14,1,0,0,,1,True,0,0,
bakso1123,14,1,0,0,,1,True,0,0,
yogabrew1,14,1,0,0,,1,True,0,0,
enhybichink,14,1,0,0,,1,True,0,0,
iyasayankkamuu,14,1,0,0,,1,True,0,0,
evityongf,14,1,0,0,,1,True,0,0,
beautyvibe_cp1178,14,1,0,0,,1,False,0,0,
mom_michelleolshopmedan,14,1,0,0,,1,True,0,0,
herlinasecondbag_,14,1,0,0,,1,True,0,0,
makaroni._basah,14,1,0,0,,1,True,0,0,
dwiapri.id,14,1,0,0,,1,True,0,0,
clea.rest,14,1,0,0,,1,True,0,0,
ritameliana98,14,1,0,0,,1,True,0,0,
cocomelonn707,14,1,0,0,,1,True,0,0,
danielibrahim627,14,1,0,0,,1,True,0,0,
adik_manissz,14,1,0,0,,1,True,0,0,
icikiwiiiiiiiir,14,1,0,0,,1,True,0,0,
yenni.0401,14,1,0,0,,1,True,0,0,
wiyazaiful,14,1,0,0,,1,True,0,0,
jule.822,14,1,0,0,,1,True,0,0,
ayuzian5,14,1,0,0,,1,True,0,0,
melasti02,14,1,0,0,,1,True,0,0,
enzo_ryuki,14,1,0,0,,1,True,0,0,
susmitaindahhh,14,1,0,0,,1,True,0,0,
yunitaariyantijumaili,14,1,0,0,,1,True,0,0,
user2741691398170,14,1,0,0,,1,True,0,0,
ferlinaghany,14,1,0,0,,1,True,0,0,
arsel967,14,1,0,0,,1,True,0,0,
ekahaqi,14,1,0,0,,1,True,0,0,
everydaylilly_20,14,1,0,0,,1,True,0,0,
v_collection75,14,1,0,0,,1,True,0,0,
richard_77n,14,1,0,0,,1,True,0,0,
sc0rpi000000,14,1,0,0,,1,True,0,0,
nithaagresyamanik,14,1,0,0,,1,True,0,0,
mandalikamikyla,14,1,0,0,,1,True,0,0,
azinar85,14,1,0,0,,1,True,0,0,
happymom084,14,1,0,0,,1,True,0,0,
ins_198516099999999,14,1,0,0,,1,True,0,0,
titin.opal,14,1,0,0,,1,True,0,0,
cintahancur06,14,1,0,0,,1,True,0,0,
nandadeyyy,14,1,0,0,,1,True,0,0,
insos_doto,14,1,0,0,,1,True,0,0,
syg302,14,1,0,0,,1,True,0,0,
mafspro,14,1,0,0,,1,True,0,0,
bonita_777mdo,14,1,0,0,,1,True,0,0,
glorystore.pku,14,1,0,0,,1,True,0,0,
fitritavani42,14,1,0,0,,1,True,0,0,
zahrazet7,14,1,0,0,,1,True,0,0,
aisyah_syahab_,14,1,0,0,,1,True,0,0,
fitrie_71,14,1,0,0,,1,True,0,0,
xxx.meits._,14,1,0,0,,1,True,0,0,
nekoattack_,14,1,0,0,,1,True,0,0,
meza_rayaayu,14,1,0,0,,1,True,0,0,
dinanti131,14,1,0,0,,1,True,0,0,
enny_halimah12,14,1,0,0,,1,True,0,0,
windaokthavia,14,1,0,0,,1,True,0,0,
inigatausiapa111,14,1,0,0,,1,True,0,0,
adamsmithhrp,14,1,0,0,,1,True,0,0,
tbfajarbaru,14,1,0,0,,1,True,0,0,
daniesta.danies,14,1,0,0,,1,True,0,0,
nonakembar21,14,1,0,0,,1,True,0,0,
diraaa_rawrr2,14,1,0,0,,1,True,0,0,
user7977275341554,14,1,0,0,,1,True,0,0,
nur.hidayati838,14,1,0,0,,1,True,0,0,
yunitathina27,14,1,0,0,,1,True,0,0,
attar0452,14,1,0,0,,1,True,0,0,
rb650707,14,1,0,0,,1,True,0,0,
lyayaaaa,14,1,0,0,,1,True,0,0,
bungaseroja006,14,1,0,0,,1,True,0,0,
mooooth,14,1,0,0,,1,True,0,0,
yanti.kepret,14,1,0,0,,1,True,0,0,
rambudunga,14,1,0,0,,1,True,0,0,
_ekanoel89,14,1,0,0,,1,True,0,0,
ismi7721,14,1,0,0,,1,True,0,0,
iweadinobi,14,1,0,0,,1,True,0,0,
zhee0937,14,1,0,0,,1,True,0,0,
rubiyanti341,14,1,0,0,,1,True,0,0,
chikafa31,14,1,0,0,,1,True,0,0,
nurulzulf,14,1,0,0,,1,True,0,0,
nafissa_rs,14,1,0,0,,1,True,0,0,
kulitsehat_ip9401,14,1,0,0,,1,True,0,0,
iren_yuvan,14,1,0,0,,1,True,0,0,
melicha032,14,1,0,0,,1,True,0,0,
beauty_ip84,14,1,0,0,,1,False,0,0,
fhajar.jarkasih3,14,1,0,0,,1,True,0,0,
chiwa3110,14,1,0,0,,1,True,0,0,
sitikhorypah,14,1,0,0,,1,True,0,0,
dhesyfreya,14,1,0,0,,1,False,0,0,
haloakuelisaa,14,1,0,0,,1,True,0,0,
musicsad115,14,1,0,0,,1,True,0,0,
bulukuyye,14,1,0,0,,1,True,0,0,
tiehdy274,14,1,0,0,,1,True,0,0,
gemini_gemini90,14,1,0,0,,1,True,0,0,
butique_pohan,14,1,0,0,,1,True,0,0,
ferrysariawan,14,1,0,0,,1,True,0,0,
niraz72,14,1,0,0,,1,True,0,0,
sabar.222,14,1,0,0,,1,True,0,0,
agungcs061,14,1,0,0,,1,True,0,0,
penguasa199,14,1,0,0,,1,True,0,0,
danianti002,14,1,0,0,,1,True,0,0,
rotimah2803,14,1,0,0,,1,True,0,0,
azeno8181,14,1,0,0,,1,True,0,0,
banpol_kepo,14,1,0,0,,1,True,0,0,
suratnowaryoto0,14,1,0,0,,1,True,0,0,
bbyza39,14,1,0,0,,1,True,0,0,
emilyasumiati,14,1,0,0,,1,True,0,0,
umisholika123,14,1,0,0,,1,True,0,0,
mamanya.aravay,14,1,0,0,,1,True,0,0,
anglersaltiga,14,1,0,0,,1,True,0,0,
nata_imun,14,1,0,0,,1,True,0,0,
itokkk98,14,1,0,0,,1,True,0,0,
syintha__,14,1,0,0,,1,True,0,0,
renitadyahrisma,14,1,0,0,,1,True,0,0,
dirgaleo_96,14,1,0,0,,1,True,0,0,
vievien29,14,1,0,0,,1,True,0,0,
adindono,14,1,0,0,,1,True,0,0,
sisfayernii,14,1,0,0,,1,True,0,0,
mentegayolet_,14,1,0,0,,1,True,0,0,
ma3l51,14,1,0,0,,1,True,0,0,
yantijesse,14,1,0,0,,1,True,0,0,
mase3421,14,1,0,0,,1,True,0,0,
sareninacs,14,1,0,0,,1,True,0,0,
rinn_4ii,14,1,0,0,,1,True,0,0,
puding8800,14,1,0,0,,1,True,0,0,
shasa_pembeu,14,1,0,0,,1,True,0,0,
alifia001,14,1,0,0,,1,True,0,0,
lely.sianipar,14,1,0,0,,1,True,0,0,
khairalubna9297,14,1,0,0,,1,True,0,0,
mr.nt22,14,1,0,0,,1,True,0,0,
lennyulfayung,14,1,0,0,,1,True,0,0,
mbakchaishaq,14,1,0,0,,1,True,0,0,
syilviawijayakesuma,14,1,0,0,,1,True,0,0,
chippers02,14,1,0,0,,1,True,0,0,
user462591351101,14,1,0,0,,1,True,0,0,
pentolkoreakpj,14,1,0,0,,1,True,0,0,
yulitaps2424,14,1,0,0,,1,True,0,0,
madusiska04,14,1,0,0,,1,True,0,0,
user1786151388255,14,1,0,0,,1,True,0,0,
lisa.bydharmony,14,1,0,0,,1,True,0,0,
sekarshary,14,1,0,0,,1,True,0,0,
gugumomo4284,14,1,0,0,,1,True,0,0,
.anakewong09,14,1,0,0,,1,True,0,0,
akbarputra121,14,1,0,0,,1,True,0,0,
.sm_.._,14,1,0,0,,1,True,0,0,
desak.tirtawati,14,1,0,0,,1,True,0,0,
namira2297,14,1,0,0,,1,True,0,0,
bunda_desty.ahebangka,14,1,0,0,,1,True,0,0,
riaotoluwa,14,1,0,0,,1,True,0,0,
vinchencho0,14,1,0,0,,1,True,0,0,
popvhoseok,14,1,0,0,,1,True,0,0,
nissafuji9,14,1,0,0,,1,True,0,0,
