Source,Target,Type,Weight,community_hcc_id,mass_network_position,pair_is_lcn_edge,interaction_scope,co_conv_weight,co_reply_weight,co_temporal_weight,norm_co_conv,norm_co_reply,norm_co_temporal,final_weight,n_evidence,evidence_combination,co_hashtag,sentiment_attribute_status
glowdiary_r3c03m05x9471,MASS_4d8c37f5b646,Undirected,0.375,114,LCN Non-HCC,False,PRE_LCN_SINGLE_EVIDENCE,3.0,0.0,0.0,0.375,0.0,0.0,0.375,1,Co-conv only,9,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
glowdiary_r3c03m05x9471,MASS_9133d74628c3,Undirected,0.375,114,LCN Non-HCC,False,PRE_LCN_SINGLE_EVIDENCE,3.0,0.0,0.0,0.375,0.0,0.0,0.375,1,Co-conv only,9,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
glowdiary_r3c03m05x9471,MASS_bd234790f430,Undirected,0.25,114,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,2,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
glowhunter_ct152,MASS_1fca99993e1d,Undirected,0.25,117,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,3,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
glowhunter_ct152,MASS_4f0e6c1d1ff2,Undirected,0.25,117,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,2,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
glowhunter_ct152,MASS_a432782e7b94,Undirected,0.25,117,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,4,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
glowup_ct3239,MASS_1fca99993e1d,Undirected,0.25,117,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,3,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
glowup_ct3239,MASS_4f0e6c1d1ff2,Undirected,0.25,117,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,2,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
glowup_ct3239,MASS_801f362d8c29,Undirected,0.5357142857142857,117,LCN Non-HCC,True,LCN_EDGE,2.0,2.0,0.0,0.25,0.2857142857142857,0.0,0.5357142857142857,2,Co-conv + Co-reply,7,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
glowup_ct3239,MASS_a432782e7b94,Undirected,0.25,117,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,4,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
glowup_ct6488,MASS_1fca99993e1d,Undirected,0.25,117,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,3,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
glowup_ct6488,MASS_4f0e6c1d1ff2,Undirected,0.25,117,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,2,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
glowup_ct6488,MASS_a432782e7b94,Undirected,0.25,117,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,4,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
kulitglowing_ct595,MASS_1fca99993e1d,Undirected,0.25,117,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,3,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
kulitglowing_ct595,MASS_4f0e6c1d1ff2,Undirected,0.25,117,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,2,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
kulitglowing_ct595,MASS_a432782e7b94,Undirected,0.25,117,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,4,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
racun_ct2082,MASS_1fca99993e1d,Undirected,0.25,117,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,3,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
racun_ct2082,MASS_4f0e6c1d1ff2,Undirected,0.25,117,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,2,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
racun_ct2082,MASS_a432782e7b94,Undirected,0.25,117,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,4,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
skinclub_ct3535,MASS_1fca99993e1d,Undirected,0.25,117,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,3,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
skinclub_ct3535,MASS_4f0e6c1d1ff2,Undirected,0.25,117,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,2,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
skinclub_ct3535,MASS_a432782e7b94,Undirected,0.25,117,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,4,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
glowingid_ct69471,MASS_22555f2f1532,Undirected,0.25,132,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,3,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
glowingid_ct69471,MASS_3c98af84fdaa,Undirected,0.25,132,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,2,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
glowingid_ct69471,MASS_84cac12de289,Undirected,0.25,132,LCN Non-HCC,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,4,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
glowingid_ct69471,MASS_afe578a677e8,Undirected,0.25,132,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,5,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
glowingid_ct69471,MASS_c420ecd06030,Undirected,0.25,132,LCN Non-HCC,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,4,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
glowingid_ct69471,MASS_de30cdf961d2,Undirected,0.25,132,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,3,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
glowup_ct8724,MASS_22555f2f1532,Undirected,0.25,132,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,3,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
glowup_ct8724,MASS_3c98af84fdaa,Undirected,0.25,132,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,2,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
glowup_ct8724,MASS_84cac12de289,Undirected,0.25,132,LCN Non-HCC,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,4,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
glowup_ct8724,MASS_afe578a677e8,Undirected,0.25,132,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,5,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
glowup_ct8724,MASS_c420ecd06030,Undirected,0.25,132,LCN Non-HCC,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,4,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
glowup_ct8724,MASS_de30cdf961d2,Undirected,0.25,132,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,3,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
reviewjujur_ct33360,MASS_22555f2f1532,Undirected,0.25,132,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,3,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
reviewjujur_ct33360,MASS_3c98af84fdaa,Undirected,0.25,132,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,2,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
reviewjujur_ct33360,MASS_84cac12de289,Undirected,0.25,132,LCN Non-HCC,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,4,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
reviewjujur_ct33360,MASS_afe578a677e8,Undirected,0.25,132,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,5,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
reviewjujur_ct33360,MASS_c420ecd06030,Undirected,0.25,132,LCN Non-HCC,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,4,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
reviewjujur_ct33360,MASS_de30cdf961d2,Undirected,0.25,132,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,3,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
reviewjujur_ct9800,MASS_22555f2f1532,Undirected,0.25,132,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,3,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
reviewjujur_ct9800,MASS_3c98af84fdaa,Undirected,0.25,132,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,2,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
reviewjujur_ct9800,MASS_84cac12de289,Undirected,0.25,132,LCN Non-HCC,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,4,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
reviewjujur_ct9800,MASS_afe578a677e8,Undirected,0.25,132,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,5,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
reviewjujur_ct9800,MASS_c420ecd06030,Undirected,0.25,132,LCN Non-HCC,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,4,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
reviewjujur_ct9800,MASS_de30cdf961d2,Undirected,0.25,132,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,3,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
glowingid_rp61402,MASS_207386b395b2,Undirected,0.25,134,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
glowingid_rp61402,MASS_4575690b79ac,Undirected,0.25,134,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
glowingid_rp61402,MASS_72cee68fd0e4,Undirected,0.25,134,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
glowingid_rp61402,MASS_e3d1cca7af48,Undirected,0.25,134,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
glowingid_rp61402,MASS_fecace47ade0,Undirected,0.25,134,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
kulitglowing_rr91939,MASS_099a3efe57c6,Undirected,0.25,134,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
racun_rr28461,MASS_1a1245f83fd3,Undirected,0.25,134,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
racun_rr28461,MASS_6bbda723d5e7,Undirected,0.25,134,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
racun_rr28461,MASS_ba7e509a0d80,Undirected,0.25,134,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
beautyaddict_ct10959,MASS_010ee52e42db,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,5,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
beautyaddict_ct10959,MASS_016219955ee0,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
beautyaddict_ct10959,MASS_01e1c4dd8193,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
beautyaddict_ct10959,MASS_02e60808446e,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,5,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
beautyaddict_ct10959,MASS_04b5e30460ec,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,3,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
beautyaddict_ct10959,MASS_07b8fb136e71,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
beautyaddict_ct10959,MASS_07bbb648ed62,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
beautyaddict_ct10959,MASS_088ba65132e5,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
beautyaddict_ct10959,MASS_0e8142a9e5a6,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
beautyaddict_ct10959,MASS_105a79e962f9,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
beautyaddict_ct10959,MASS_1068b641596c,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
beautyaddict_ct10959,MASS_109592930828,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
beautyaddict_ct10959,MASS_10da0800fae6,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
beautyaddict_ct10959,MASS_11bffe59aa89,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
beautyaddict_ct10959,MASS_13f932017959,Undirected,0.375,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,2.0,0.0,1.0,0.25,0.0,0.125,0.375,2,Co-conv + Co-temporal,5,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
beautyaddict_ct10959,MASS_1533c17ce5bf,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
beautyaddict_ct10959,MASS_16f9b1e9122d,Undirected,0.375,14,LCN Non-HCC,False,PRE_LCN_SINGLE_EVIDENCE,3.0,0.0,0.0,0.375,0.0,0.0,0.375,1,Co-conv only,9,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
beautyaddict_ct10959,MASS_1785f5439085,Undirected,0.375,14,LCN Non-HCC,False,PRE_LCN_MULTI_EVIDENCE,2.0,0.0,1.0,0.25,0.0,0.125,0.375,2,Co-conv + Co-temporal,5,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
beautyaddict_ct10959,MASS_17b04fd55d3c,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
beautyaddict_ct10959,MASS_19cf04c93f48,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
beautyaddict_ct10959,MASS_1bccd21ccd26,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
beautyaddict_ct10959,MASS_1c3ab879590b,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
beautyaddict_ct10959,MASS_1cc2353b4d4d,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
beautyaddict_ct10959,MASS_1e23f3db1800,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
beautyaddict_ct10959,MASS_1f46760acc2c,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
beautyaddict_ct10959,MASS_22b5381a6e75,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
beautyaddict_ct10959,MASS_258f7a38a92f,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
beautyaddict_ct10959,MASS_25f43973b01e,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
beautyaddict_ct10959,MASS_2787bbcb79b7,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
beautyaddict_ct10959,MASS_2866bfc9c7c3,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
beautyaddict_ct10959,MASS_2b7794fb34b1,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
beautyaddict_ct10959,MASS_2bada2b40e14,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
beautyaddict_ct10959,MASS_2c3f3e63c04f,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
beautyaddict_ct10959,MASS_2db8092a33e5,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
beautyaddict_ct10959,MASS_2e23da5064bf,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
beautyaddict_ct10959,MASS_2e9e72280d4b,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
beautyaddict_ct10959,MASS_30986724733f,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
beautyaddict_ct10959,MASS_3186988d7ae4,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
beautyaddict_ct10959,MASS_31a518dbc6c7,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
