username_norm,username,is_hcc_member,n_comments,evaluable_comments,coverage,positive_count,neutral_count,negative_count,uncertain_count,no text_count,negative_ratio,neutral_ratio,positive_ratio,dominant_sentiment
33ee66,33ee66,False,2,2,1.0,0,2,0,0,0,0.0,1.0,0.0,Neutral
340_111,340_111,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
371efi,371efi,False,3,3,1.0,0,3,0,0,0,0.0,1.0,0.0,Neutral
3adiamond,3adiamond,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
3canza,3canza,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
3imhagdna,3imhagdna,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
3kaamelia,3kaamelia,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
3kha_mom,3kha_mom,False,1,1,1.0,1,0,0,0,0,0.0,0.0,1.0,Positive
3lis_sofia07,3lis_sofia07,False,1,1,1.0,1,0,0,0,0,0.0,0.0,1.0,Positive
3m24_0515,3m24_0515,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
3nuuyyy,3nuuyyy,False,5,5,1.0,2,1,2,0,0,0.4,0.2,0.4,Negative
3p_gemini92,3p_gemini92,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
3putri.cell1,3putri.cell1,False,2,2,1.0,0,1,1,0,0,0.5,0.5,0.0,Negative
3rtinddd_,3rtinddd_,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
3yyyuuuttt,3yyyuuuttt,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
4.mei7,4.mei7,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
41.syah,41.syah,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
411yusuf1,411yusuf1,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
444zxyaa,444zxyaa,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
4aayyuw_,4aayyuw_,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
4alonica,4alonica,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
4astrophil3,4astrophil3,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
4ayau,4ayau,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
4ciiekepooo,4ciiekepooo,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
4givememylord,4givememylord,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
4hmadrdi,4hmadrdi,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
4kkuu4,4kkuu4,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
4l_inn,4l_inn,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
4lf4hr1,4lf4hr1,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
4lln3w,4lln3w,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
4machaa,4machaa,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
4maretberkurangumurnya,4maretberkurangumurnya,False,2,2,1.0,0,1,1,0,0,0.5,0.5,0.0,Negative
4n4k_k05t,4n4k_k05t,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
4nd4n4r1,4nd4n4r1,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
4nj3lii,4nj3lii,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
4nn4pl4tk,4nn4pl4tk,False,2,2,1.0,0,2,0,0,0,0.0,1.0,0.0,Neutral
4r3253,4r3253,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
4raamlasmndi,4raamlasmndi,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
4rl33ta,4rl33ta,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
4rreum,4rreum,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
4rxelio,4rxelio,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
4urpage20,4urpage20,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
4vakent,4vakent,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
4whosdayahhh,4whosdayahhh,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
505.gitaaa,505.gitaaa,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
535.sy18,535.sy18,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
558vie,558vie,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
57.72,57.72,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
5tp.iki.cyakkk,5tp.iki.cyakkk,False,1,1,1.0,1,0,0,0,0,0.0,0.0,1.0,Positive
606.raa,606.raa,False,2,2,1.0,0,2,0,0,0,0.0,1.0,0.0,Neutral
606am_,606am_,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
62say8,62say8,False,5,4,0.8,2,0,2,1,0,0.5,0.0,0.5,Negative
654only_,654only_,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
6a5h83,6a5h83,False,3,3,1.0,0,2,1,0,0,0.3333333333333333,0.6666666666666666,0.0,Neutral
6dinasti90,6dinasti90,False,2,2,1.0,0,2,0,0,0,0.0,1.0,0.0,Neutral
6fswe9,6fswe9,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
6tasya_10,6tasya_10,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
7.a691,7.a691,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
739253hsur,739253hsur,False,1,1,1.0,1,0,0,0,0,0.0,0.0,1.0,Positive
73n91,73n91,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
74n3181,74n3181,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
777infinity888,777infinity888,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
77zirz77,77zirz77,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
78907fuiim,78907fuiim,False,1,1,1.0,1,0,0,0,0,0.0,0.0,1.0,Positive
79arfiani,79arfiani,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
79ryna,79ryna,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
7umriani,7umriani,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
805580y5,805580y5,False,1,0,0.0,0,0,0,1,0,,,,No evaluable sentiment
80o5s,80o5s,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
821kejora,821kejora,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
888.cookies,888.cookies,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
88kissme,88kissme,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
88virgo87,88virgo87,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
899.wiz,899.wiz,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
8flo.rin,8flo.rin,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
8malaukk,8malaukk,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
8sukamakan8,8sukamakan8,False,3,3,1.0,0,2,1,0,0,0.3333333333333333,0.6666666666666666,0.0,Neutral
9090b51,9090b51,False,1,1,1.0,1,0,0,0,0,0.0,0.0,1.0,Positive
90gino0,90gino0,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
911.littlesecret,911.littlesecret,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
911.nbl,911.nbl,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
911lllll_,911lllll_,False,2,2,1.0,0,1,1,0,0,0.5,0.5,0.0,Negative
92rul10,92rul10,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
93_anchie,93_anchie,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
94_pandha,94_pandha,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
95my_0714,95my_0714,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
96myme,96myme,False,1,1,1.0,1,0,0,0,0,0.0,0.0,1.0,Positive
98ratna5,98ratna5,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
991226nh,991226nh,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
99langi,99langi,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
9iena_8019,9iena_8019,False,1,1,1.0,1,0,0,0,0,0.0,0.0,1.0,Positive
9n.megaaaa,9n.megaaaa,False,2,2,1.0,0,2,0,0,0,0.0,1.0,0.0,Neutral
9ocenk_,9ocenk_,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
_.23_.10,_.23_.10,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
_.anggiiiiiii,_.anggiiiiiii,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
_.anndta,_.anndta,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
_.ayy__,_.ayy__,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
_.miraaptrrr,_.miraaptrrr,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
_.thisraan,_.thisraan,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
_0089qnn,_0089qnn,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
_01dimata01,_01dimata01,False,1,1,1.0,1,0,0,0,0,0.0,0.0,1.0,Positive
_0g1rls,_0g1rls,False,1,0,0.0,0,0,0,1,0,,,,No evaluable sentiment
_12sayang26_,_12sayang26_,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
_17babyaries,_17babyaries,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
_212484_,_212484_,False,1,0,0.0,0,0,0,1,0,,,,No evaluable sentiment
_4rinss,_4rinss,False,3,3,1.0,0,3,0,0,0,0.0,1.0,0.0,Neutral
__49.ell,__49.ell,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
___.551,___.551,False,2,2,1.0,0,2,0,0,0,0.0,1.0,0.0,Neutral
__________ucaaaa,__________ucaaaa,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
_____mein,_____mein,False,3,3,1.0,0,2,1,0,0,0.3333333333333333,0.6666666666666666,0.0,Neutral
___chocop1e,___chocop1e,False,2,2,1.0,1,1,0,0,0,0.0,0.5,0.5,Neutral
___hry1,___hry1,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
___taa27,___taa27,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
___tinabieber08___,___tinabieber08___,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
___y167,___y167,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
__afiizaa,__afiizaa,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
__aisyhhh7,__aisyhhh7,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
__ara1268,__ara1268,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
__ay160,__ay160,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
__biiiii1,__biiiii1,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
__bynrr,__bynrr,False,5,5,1.0,3,0,2,0,0,0.4,0.0,0.6,Positive
__dey1__0,__dey1__0,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
__egaaritonga,__egaaritonga,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
__happinesssss,__happinesssss,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
__hiitsmemin,__hiitsmemin,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
__iniakuu5,__iniakuu5,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
__kyraax,__kyraax,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
__m4tchaa__,__m4tchaa__,False,1,0,0.0,0,0,0,1,0,,,,No evaluable sentiment
__maniezz,__maniezz,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
__rapael,__rapael,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
__rismaw09,__rismaw09,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
__rrrram.eye,__rrrram.eye,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
__ssssssss19,__ssssssss19,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
__usurname,__usurname,False,1,0,0.0,0,0,0,1,0,,,,No evaluable sentiment
__vvletta,__vvletta,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
_a139722,_a139722,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
_aafiyah02,_aafiyah02,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
_aamorastcw,_aamorastcw,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
_abcdeisyi,_abcdeisyi,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
_abifahriii_,_abifahriii_,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
_abillbilla_,_abillbilla_,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
_afiahmuslimin,_afiahmuslimin,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
_aggissinawaty_,_aggissinawaty_,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
_ahsjak,_ahsjak,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
_aii4i1,_aii4i1,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
_ailee.suji,_ailee.suji,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
_akunke2bella,_akunke2bella,False,1,1,1.0,1,0,0,0,0,0.0,0.0,1.0,Positive
_alifff3,_alifff3,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
_alikaa._,_alikaa._,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
_aliya.4455,_aliya.4455,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
_allgirlsneed,_allgirlsneed,False,2,2,1.0,0,2,0,0,0,0.0,1.0,0.0,Neutral
_alnnv,_alnnv,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
_alyssaaalysaaa,_alyssaaalysaaa,False,2,2,1.0,0,1,1,0,0,0.5,0.5,0.0,Negative
_ameliaavitaa,_ameliaavitaa,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
_amha61,_amha61,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
_anak_bungsu_08,_anak_bungsu_08,False,2,2,1.0,0,0,2,0,0,1.0,0.0,0.0,Negative
_anakabak,_anakabak,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
_andinillifa,_andinillifa,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
_angelina17005,_angelina17005,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
_anggrrr,_anggrrr,False,2,2,1.0,0,2,0,0,0,0.0,1.0,0.0,Neutral
_aquarius.17,_aquarius.17,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
_ariees7,_ariees7,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
_arinaisasalsabila,_arinaisasalsabila,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
_aritaayu,_aritaayu,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
_aryn14,_aryn14,False,2,2,1.0,0,2,0,0,0,0.0,1.0,0.0,Neutral
_aryni_08,_aryni_08,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
_asetkeluarga,_asetkeluarga,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
_asraf18,_asraf18,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
_aurel_65,_aurel_65,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
_ay0712,_ay0712,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
_ay944,_ay944,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
_ayamrechease_,_ayamrechease_,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
_ayukamil,_ayukamil,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
_ayul20,_ayul20,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
_azzira,_azzira,False,2,2,1.0,1,1,0,0,0,0.0,0.5,0.5,Neutral
_babyelsa,_babyelsa,False,1,1,1.0,1,0,0,0,0,0.0,0.0,1.0,Positive
_bang_damanik_,_bang_damanik_,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
_bbe17__,_bbe17__,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
_bbygirlchi,_bbygirlchi,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
_bbylalaa,_bbylalaa,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
_bbyriaa,_bbyriaa,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
_belandasamarinda,_belandasamarinda,False,1,0,0.0,0,0,0,1,0,,,,No evaluable sentiment
_bikerstrip,_bikerstrip,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
_bn.sj1985,_bn.sj1985,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
_bntgvrgo,_bntgvrgo,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
_brownies444,_brownies444,False,2,2,1.0,0,0,2,0,0,1.0,0.0,0.0,Negative
_bubllepie,_bubllepie,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
_bundahanna,_bundahanna,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
_bundanazril,_bundanazril,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
_bunga_kurinzam_28,_bunga_kurinzam_28,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
_butterscotch88,_butterscotch88,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
_cacaca_00,_cacaca_00,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
_calon_om_,_calon_om_,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
_calslvlia,_calslvlia,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
_camelia138,_camelia138,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
_cancer_f,_cancer_f,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
_cancergrl767_,_cancergrl767_,False,2,2,1.0,0,2,0,0,0,0.0,1.0,0.0,Neutral
_ceiyyy,_ceiyyy,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
_cetek,_cetek,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
_chizuemieko_,_chizuemieko_,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
_chronos20,_chronos20,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
_cicacaa,_cicacaa,False,2,2,1.0,0,2,0,0,0,0.0,1.0,0.0,Neutral
_ciiiiiiiiiii14,_ciiiiiiiiiii14,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
_cikacika,_cikacika,False,4,2,0.5,0,2,0,2,0,0.0,1.0,0.0,Neutral
_ciprut2,_ciprut2,False,1,1,1.0,1,0,0,0,0,0.0,0.0,1.0,Positive
_clo23,_clo23,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
_cuntaaakinyan,_cuntaaakinyan,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
_d.indrii,_d.indrii,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
_d3838,_d3838,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
_darikontakanda..._,_darikontakanda..._,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
_darksnow312,_darksnow312,False,2,2,1.0,1,1,0,0,0,0.0,0.5,0.5,Neutral
_ddyya1,_ddyya1,False,2,2,1.0,0,1,1,0,0,0.5,0.5,0.0,Negative
_de_dycull_elbarca,_de_dycull_elbarca,False,1,0,0.0,0,0,0,1,0,,,,No evaluable sentiment
_dealova_09,_dealova_09,False,2,2,1.0,1,1,0,0,0,0.0,0.5,0.5,Neutral
_dee019,_dee019,False,1,1,1.0,1,0,0,0,0,0.0,0.0,1.0,Positive
_deliaa08,_deliaa08,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
_demila,_demila,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
_desi2001,_desi2001,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
_devi312,_devi312,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
_dewaantii,_dewaantii,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
_dewiaisyahcantikk,_dewiaisyahcantikk,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
_dewifatma,_dewifatma,False,1,0,0.0,0,0,0,1,0,,,,No evaluable sentiment
_dianaaa.4,_dianaaa.4,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
_dina060,_dina060,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
_dull23,_dull23,False,1,1,1.0,1,0,0,0,0,0.0,0.0,1.0,Positive
_dyyaa___,_dyyaa___,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
_echaajja_,_echaajja_,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
_eci16,_eci16,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
_eeliiiii,_eeliiiii,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
_ekanoel89,_ekanoel89,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
_ekysyila01,_ekysyila01,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
_elkartini,_elkartini,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
_embul4,_embul4,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
_empuck,_empuck,False,2,1,0.5,0,1,0,1,0,0.0,1.0,0.0,Neutral
_erriicaaa,_erriicaaa,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
_evitadessert_,_evitadessert_,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
_eyalaniadzra,_eyalaniadzra,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
_fajrianaa,_fajrianaa,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
_fashoop,_fashoop,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
_fat54,_fat54,False,2,2,1.0,0,2,0,0,0,0.0,1.0,0.0,Neutral
_fbyokt,_fbyokt,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
_febias,_febias,False,1,1,1.0,1,0,0,0,0,0.0,0.0,1.0,Positive
_febifebriana,_febifebriana,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
_febrina.4,_febrina.4,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
_febyy18,_febyy18,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
_felisha_fey,_felisha_fey,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
_fellii,_fellii,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
_finanaaa,_finanaaa,False,5,5,1.0,0,2,3,0,0,0.6,0.4,0.0,Negative
_fivee,_fivee,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
_floo6,_floo6,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
_gaeega,_gaeega,False,1,0,0.0,0,0,0,1,0,,,,No evaluable sentiment
_gayanorafael_,_gayanorafael_,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
_geminigurl29_,_geminigurl29_,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
_gemoyy5,_gemoyy5,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
_giansa_,_giansa_,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
_goldencoffe,_goldencoffe,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
_gst.naa,_gst.naa,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
_haidina9,_haidina9,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
_haii.04,_haii.04,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
_halfofmee,_halfofmee,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
_halhat,_halhat,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
_hemesa,_hemesa,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
_hildadwifa,_hildadwifa,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
_hriskaa,_hriskaa,False,2,2,1.0,0,1,1,0,0,0.5,0.5,0.0,Negative
_hs122,_hs122,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
_hwangxuxi,_hwangxuxi,False,2,2,1.0,0,2,0,0,0,0.0,1.0,0.0,Neutral
_iammienneww,_iammienneww,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
_ibunyakhai,_ibunyakhai,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
_icharahmadany,_icharahmadany,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
_idank85_,_idank85_,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
_ilsnnnn,_ilsnnnn,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
_imeldaoktv,_imeldaoktv,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
_imong,_imong,False,2,2,1.0,1,1,0,0,0,0.0,0.5,0.5,Neutral
_indah_194,_indah_194,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
